fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,hour,day_of_week
2,0,2,False,2,0.5265257520389572,6,0.3119553703632262,1,0.08242337062166494,0,0.07909550697615157,3,0.0,4,8.0,2.0
2,0,2,False,2,0.41621331692678787,3,0.3265402490582358,0,0.2572464340149761,1,0.0,4,0.0,3,9.0,6.0
2,2,6,False,6,0.3461644262117865,1,0.31995083019241777,2,0.2309715393133436,0,0.06512529664175928,3,0.037787907640692786,3,9.0,4.0
2,0,0,True,0,0.6791253975033024,2,0.2629073438472387,1,0.031492405389472206,6,0.02647485325998703,3,0.0,1,8.0,3.0
2,2,1,False,1,0.4320688979176826,2,0.26181956160651665,6,0.20913557471077548,5,0.048988588910538276,0,0.047987376854486986,2,9.0,1.0
2,2,2,True,2,0.630423835325284,6,0.17299930961670737,1,0.11520470064032086,0,0.05734133165617293,5,0.012127037753247371,1,8.0,0.0
2,2,2,True,2,0.630423835325284,6,0.17299930961670737,1,0.11520470064032086,0,0.05734133165617293,5,0.012127037753247371,1,8.0,0.0
2,2,3,False,3,0.5981552786664482,2,0.2533864468864469,6,0.05369404034781156,0,0.04405882832426816,5,0.0390867050031804,2,18.0,5.0
2,3,3,True,3,0.33430519781216383,1,0.21941668028394026,2,0.19873572621908533,0,0.1328255139253591,5,0.11471688175945138,1,11.0,4.0
2,3,5,False,5,0.3294104663527196,3,0.3019850842667,2,0.1852136868381315,0,0.17391707833192213,1,0.004210526315789474,2,10.0,2.0
