fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
1,7,8,False,8,0.67,2,0.15,0,0.095,3,0.07500000000000001,1,0.01,9,0 days 01:07:04
1,1,1,True,1,0.687285714285714,3,0.31021428571428555,4,0.0025,0,0.0,2,0.0,1,0 days 00:15:35
1,7,3,False,3,0.6,8,0.25,2,0.15,1,0.0,4,0.0,9,0 days 00:09:09
1,7,2,False,2,0.58,1,0.24,3,0.085,0,0.055,7,0.04,5,0 days 01:06:29
1,5,0,False,0,0.92,1,0.07,7,0.01,2,0.0,3,0.0,7,0 days 01:50:37
1,1,2,False,2,0.5149999999999999,3,0.485,1,0.0,0,0.0,4,0.0,3,0 days 00:19:00
1,1,0,False,0,0.5586666666666669,1,0.42133333333333334,7,0.02,2,0.0,3,0.0,2,0 days 01:23:41
1,7,1,False,1,0.62,7,0.26,0,0.12,2,0.0,3,0.0,2,0 days 01:23:13
1,1,2,False,2,0.57,1,0.31,5,0.06,3,0.03,4,0.03,2,0 days 00:33:23
1,7,1,False,1,0.69,2,0.248,3,0.06,4,0.002,0,0.0,8,0 days 00:26:17
1,4,3,False,3,0.9673333333333334,1,0.03266666666666666,0,0.0,2,0.0,4,0.0,5,0 days 00:15:46
1,4,3,False,3,0.27638095238095234,4,0.2612857142857143,1,0.23444841269841263,2,0.22788492063492058,0,0.0,2,0 days 00:15:48
1,4,8,False,8,0.7818333333333334,3,0.16816666666666663,1,0.04,4,0.01,2,0.0,4,0 days 00:57:21
1,2,1,False,1,0.71,2,0.19,7,0.08,8,0.02,3,0.0,2,0 days 01:06:13
1,3,1,False,1,0.687285714285714,3,0.31021428571428555,4,0.0025,0,0.0,2,0.0,2,0 days 00:15:35
1,1,2,False,2,0.69,1,0.18,6,0.09,7,0.02,4,0.01,2,0 days 00:38:06
1,7,1,False,1,0.57,6,0.29,3,0.105,7,0.03,4,0.005,4,0 days 00:22:43
1,3,1,False,1,0.85,4,0.15,2,0.0,0,0.0,3,0.0,5,0 days 00:55:42
1,1,2,False,2,0.67,4,0.21,6,0.05,1,0.05,3,0.02,4,0 days 00:48:23
1,3,6,False,6,0.58,0,0.28,7,0.07,2,0.06,3,0.01,5,0 days 00:34:02
1,2,7,False,7,0.99,2,0.01,1,0.0,0,0.0,3,0.0,2,0 days 01:09:10
1,2,3,False,3,0.64,1,0.3475,0,0.0125,2,0.0,4,0.0,4,0 days 00:23:32
1,3,3,True,3,0.7283214285714285,4,0.27025000000000005,1,0.0014285714285714286,0,0.0,2,0.0,1,0 days 00:15:43
1,2,2,True,2,0.4766666666666665,4,0.42333333333333334,6,0.1,0,0.0,3,0.0,1,0 days 00:01:36
1,7,1,False,1,0.66,3,0.26516666666666666,4,0.06483333333333333,2,0.01,0,0.0,8,0 days 00:17:22
1,2,8,False,8,0.71,6,0.22,2,0.07,1,0.0,3,0.0,3,0 days 00:03:22
1,2,2,True,2,0.5149999999999999,3,0.485,1,0.0,0,0.0,4,0.0,1,0 days 00:19:00
