fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
2,3,1,False,1,0.6,3,0.27880952380952384,2,0.12119047619047622,0,0.0,4,0.0,2,0 days 00:15:22
2,0,3,False,3,0.68,0,0.32,1,0.0,2,0.0,4,0.0,2,0 days 00:06:46
2,0,0,True,0,0.98,3,0.02,1,0.0,2,0.0,4,0.0,1,0 days 00:06:41
2,0,3,False,3,0.68,0,0.31666666666666665,1,0.003333333333333333,2,0.0,4,0.0,2,0 days 00:07:00
2,2,5,False,5,0.69,3,0.28,2,0.03,1,0.0,0,0.0,3,0 days 01:28:19
2,3,3,True,3,0.75,0,0.23600000000000002,1,0.013999999999999999,2,0.0,4,0.0,1,0 days 00:24:24
2,0,3,False,3,0.63,4,0.19,0,0.18,1,0.0,2,0.0,3,0 days 00:37:58
2,0,5,False,5,0.62,3,0.37,2,0.01,1,0.0,0,0.0,5,0 days 01:12:46
2,3,5,False,5,0.47,3,0.41,2,0.12,1,0.0,0,0.0,2,0 days 00:32:00
2,3,0,False,0,0.76,2,0.15,4,0.09,1,0.0,3,0.0,5,0 days 00:44:27
2,3,0,False,0,0.63,3,0.19,1,0.17,5,0.01,2,0.0,2,0 days 00:20:18
2,2,3,False,3,0.65,0,0.29,2,0.05,5,0.01,1,0.0,3,0 days 00:58:16
2,1,5,False,5,0.3469285714285713,0,0.3460714285714285,1,0.2769999999999999,3,0.03,2,0.0,3,0 days 00:15:27
2,5,1,False,1,0.71,3,0.24,5,0.0475,0,0.0025,2,0.0,3,0 days 00:17:22
2,5,0,False,0,0.54,5,0.41,4,0.04,3,0.01,2,0.0,2,0 days 00:38:03
2,2,0,False,0,0.87,2,0.13,1,0.0,3,0.0,4,0.0,2,0 days 00:44:17
2,3,0,False,0,0.5841666666666666,3,0.41583333333333333,1,0.0,2,0.0,4,0.0,2,0 days 00:14:23
2,0,0,True,0,0.88,4,0.09,3,0.03,1,0.0,2,0.0,1,0 days 01:18:50
2,5,3,False,3,0.8794761904761904,2,0.12052380952380952,1,0.0,0,0.0,4,0.0,6,0 days 00:15:19
2,0,5,False,5,0.57,1,0.2833333333333333,0,0.10666666666666666,3,0.04,2,0.0,3,0 days 00:09:11
2,0,3,False,3,0.73,5,0.21666666666666665,0,0.05333333333333333,1,0.0,2,0.0,3,0 days 00:27:22
2,0,0,True,0,0.7736666666666667,1,0.21633333333333332,5,0.01,2,0.0,3,0.0,1,0 days 00:32:31
2,0,0,True,0,0.69,3,0.31,1,0.0,2,0.0,4,0.0,1,0 days 00:04:32
2,0,0,True,0,0.77,3,0.23,1,0.0,2,0.0,4,0.0,1,0 days 00:35:51
2,0,0,True,0,0.7908333333333332,1,0.15916666666666668,2,0.05,3,0.0,4,0.0,1,0 days 00:13:52
2,0,0,True,0,0.94,4,0.03,5,0.03,1,0.0,3,0.0,1,0 days 00:34:40
2,0,1,False,1,0.7425,5,0.2175,3,0.03,0,0.01,2,0.0,4,0 days 00:16:52
2,0,2,False,2,0.52,0,0.31,1,0.12,3,0.03,5,0.02,2,0 days 00:34:09
3,1,3,False,3,0.8929166666666666,5,0.07,1,0.03333333333333333,2,0.00375,0,0.0,3,0 days 00:15:17
3,3,2,False,2,0.72,3,0.2,5,0.08,1,0.0,0,0.0,2,0 days 01:25:52
3,2,2,True,2,0.82,3,0.15,5,0.02,0,0.01,1,0.0,1,0 days 01:10:26
3,0,0,True,0,0.96,3,0.02,1,0.01,2,0.01,4,0.0,1,0 days 00:38:52
3,3,2,False,2,0.56,5,0.4033333333333334,3,0.03666666666666667,1,0.0,0,0.0,3,0 days 00:56:15
3,2,0,False,0,0.7,5,0.16,2,0.12,3,0.02,1,0.0,3,0 days 01:04:19
