fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
2,0,0,True,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:57:18
2,0,0,True,0,0.5543333333333332,1,0.4356666666666667,5,0.01,2,0.0,3,0.0,1,0 days 00:36:33
2,0,0,True,0,0.91,4,0.09,2,0.0,1,0.0,3,0.0,1,0 days 00:57:59
2,0,6,False,6,0.71,0,0.2657142857142857,1,0.024285714285714285,2,0.0,3,0.0,2,0 days 00:43:49
2,2,1,False,1,0.92,3,0.08,0,0.0,2,0.0,4,0.0,4,0 days 00:05:33
2,0,4,False,4,0.68,7,0.23166666666666663,0,0.08833333333333332,1,0.0,3,0.0,3,0 days 01:02:10
2,0,5,False,5,0.66,7,0.26,0,0.08,1,0.0,3,0.0,3,0 days 01:15:00
2,0,0,True,0,0.81,4,0.18,1,0.01,2,0.0,3,0.0,1,0 days 00:58:29
2,0,1,False,1,0.6,0,0.39,5,0.01,2,0.0,3,0.0,2,0 days 00:37:54
2,0,0,True,0,0.66,5,0.22,4,0.12,1,0.0,3,0.0,1,0 days 01:00:06
2,2,0,False,0,0.7458333333333332,1,0.11,9,0.10416666666666666,2,0.04,4,0.0,4,0 days 00:15:01
2,2,8,False,8,0.64,7,0.1845,9,0.1721666666666667,2,0.003333333333333333,3,0.0,4,0 days 00:12:47
2,0,0,True,0,0.73,2,0.27,1,0.0,3,0.0,4,0.0,1,0 days 00:17:18
2,0,5,False,5,0.4661666666666667,1,0.4038333333333333,6,0.07,0,0.06,3,0.0,4,0 days 01:05:54
2,0,5,False,5,0.660611111111111,0,0.22444444444444442,6,0.11494444444444443,1,0.0,3,0.0,2,0 days 00:35:56
2,0,5,False,5,0.65,4,0.28,0,0.07,1,0.0,3,0.0,3,0 days 00:43:25
2,0,2,False,2,0.65,1,0.29,0,0.05,4,0.01,3,0.0,3,0 days 00:14:28
2,3,2,False,2,0.59,9,0.27,1,0.14,0,0.0,4,0.0,8,0 days 00:15:10
2,3,1,False,1,0.7,5,0.27,6,0.02,0,0.01,3,0.0,5,0 days 00:23:56
2,0,9,False,9,0.7160000000000001,2,0.17,0,0.11399999999999999,1,0.0,4,0.0,3,0 days 00:14:23
2,0,0,True,0,0.93,1,0.04,5,0.03,2,0.0,3,0.0,1,0 days 01:05:14
2,5,4,False,4,0.67,5,0.26,0,0.07,1,0.0,3,0.0,2,0 days 00:43:26
2,5,0,False,0,0.57,5,0.42,4,0.01,1,0.0,3,0.0,2,0 days 00:41:11
2,5,1,False,1,0.58,9,0.23,0,0.11,6,0.06,5,0.02,5,0 days 00:30:23
2,5,1,False,1,0.66,6,0.3,5,0.03,0,0.01,3,0.0,3,0 days 00:29:13
2,5,2,False,2,0.6,0,0.25,3,0.14,4,0.01,1,0.0,6,0 days 00:32:31
2,5,2,False,2,0.7,1,0.18,0,0.115,3,0.005,4,0.0,6,0 days 00:15:26
2,5,0,False,0,0.64,4,0.18,7,0.18,1,0.0,3,0.0,7,0 days 00:43:41
2,5,0,False,0,0.88,7,0.11,4,0.01,1,0.0,3,0.0,7,0 days 00:57:37
2,4,0,False,0,0.91,5,0.09,2,0.0,1,0.0,3,0.0,6,0 days 00:59:18
2,5,3,False,3,0.5675,2,0.3,5,0.1,0,0.0325,1,0.0,3,0 days 00:14:01
2,5,0,False,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,6,0 days 00:35:46
2,5,0,False,0,0.5820000000000001,5,0.41800000000000004,2,0.0,1,0.0,3,0.0,2,0 days 00:44:11
2,1,5,False,5,0.61,2,0.33,9,0.05,1,0.01,3,0.0,4,0 days 00:13:38
2,6,5,False,5,0.9,1,0.06,6,0.03,7,0.01,3,0.0,3,0 days 00:23:47
2,6,8,False,8,0.67,9,0.33,0,0.0,1,0.0,4,0.0,10,0 days 00:12:04
2,6,9,False,9,0.4426666666666668,8,0.39733333333333326,0,0.16,1,0.0,4,0.0,10,0 days 00:14:49
2,6,0,False,0,0.8251666666666665,4,0.15483333333333335,5,0.02,1,0.0,3,0.0,7,0 days 01:13:46
2,9,1,False,1,0.5017499999999999,0,0.3907499999999999,2,0.07,6,0.0375,3,0.0,10,0 days 00:15:53
2,8,5,False,5,0.64,0,0.19666666666666666,1,0.16333333333333333,2,0.0,3,0.0,9,0 days 00:36:37
2,7,1,False,1,0.59,0,0.41,2,0.0,3,0.0,4,0.0,8,0 days 00:56:55
2,6,2,False,2,0.33946825396825403,4,0.32329761904761894,0,0.2974007936507935,3,0.029833333333333333,1,0.01,7,0 days 00:15:15
2,6,0,False,0,0.9783333333333333,5,0.021666666666666664,2,0.0,1,0.0,3,0.0,7,0 days 00:35:22
2,8,8,True,8,0.94,9,0.04333333333333334,7,0.016666666666666666,0,0.0,3,0.0,1,0 days 00:12:44
2,7,0,False,0,0.99,4,0.01,2,0.0,1,0.0,3,0.0,8,0 days 01:04:00
2,8,0,False,0,0.94,9,0.05,8,0.005,6,0.005,3,0.0,3,0 days 00:30:58
2,9,0,False,0,0.87,3,0.06583333333333334,2,0.06416666666666666,1,0.0,4,0.0,10,0 days 00:22:46
2,9,9,True,9,0.924,2,0.076,1,0.0,0,0.0,4,0.0,1,0 days 00:00:31
2,9,9,True,9,1.0,0,0.0,2,0.0,1,0.0,4,0.0,1,0 days 00:00:35
2,9,9,True,9,1.0,0,0.0,2,0.0,1,0.0,4,0.0,1,0 days 00:00:34
3,0,0,True,0,0.72,4,0.28,2,0.0,1,0.0,3,0.0,1,0 days 00:52:47
3,0,0,True,0,0.98,7,0.02,2,0.0,1,0.0,3,0.0,1,0 days 00:57:29
3,0,0,True,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:55:44
3,2,1,False,1,0.5100054112554112,2,0.48999458874458873,0,0.0,3,0.0,4,0.0,2,0 days 00:05:26
3,0,0,True,0,0.97,5,0.02,6,0.01,1,0.0,3,0.0,1,0 days 01:05:34
3,0,7,False,7,0.59,0,0.3765,4,0.0335,1,0.0,3,0.0,2,0 days 01:01:28
3,1,0,False,0,0.58,1,0.26,3,0.09,5,0.07,2,0.0,2,0 days 00:24:07
3,1,1,True,1,0.55,0,0.42,3,0.03,2,0.0,4,0.0,1,0 days 00:18:11
3,0,4,False,4,0.74,0,0.26,2,0.0,1,0.0,3,0.0,2,0 days 01:00:14
3,0,0,True,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,1,0 days 01:17:00
3,0,7,False,7,0.58,0,0.4,4,0.02,1,0.0,3,0.0,2,0 days 00:59:28
3,0,5,False,5,0.61,0,0.39,2,0.0,1,0.0,3,0.0,2,0 days 00:40:21
3,0,6,False,6,0.76,0,0.24,2,0.0,1,0.0,3,0.0,2,0 days 01:07:01
3,0,5,False,5,0.61,0,0.18290476190476188,2,0.11138095238095237,1,0.09571428571428571,3,0.0,2,0 days 00:25:33
3,0,5,False,5,0.8,4,0.18,0,0.02,1,0.0,3,0.0,3,0 days 00:49:01
3,3,6,False,6,0.69,0,0.19,2,0.11,1,0.01,3,0.0,5,0 days 00:19:12
3,0,5,False,5,0.91,0,0.09,2,0.0,1,0.0,3,0.0,2,0 days 00:46:11
3,0,0,True,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:57:07
3,0,0,True,0,0.77,9,0.2,4,0.03,2,0.0,3,0.0,1,0 days 00:57:46
3,0,0,True,0,0.98,7,0.02,2,0.0,1,0.0,3,0.0,1,0 days 01:04:42
3,0,0,True,0,0.9510000000000001,6,0.048999999999999995,2,0.0,1,0.0,3,0.0,1,0 days 00:37:23
3,4,5,False,5,0.75,0,0.21,4,0.04,1,0.0,3,0.0,3,0 days 00:43:28
3,0,5,False,5,0.81,0,0.19,2,0.0,1,0.0,3,0.0,2,0 days 00:42:37
3,2,0,False,0,0.51,2,0.46,8,0.02,6,0.01,3,0.0,2,0 days 00:16:11
3,1,1,True,1,0.5,2,0.5,0,0.0,3,0.0,4,0.0,1,0 days 00:01:11
