fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,0,0,True,0,0.94,5,0.06,2,0.0,1,0.0,3,0.0,1,0 days 00:35:24.100000
1,3,0,False,0,0.735,3,0.24,2,0.025,1,0.0,4,0.0,2,0 days 02:42:34
1,2,3,False,3,0.93,0,0.04,2,0.03,1,0.0,4,0.0,3,0 days 02:41:57.700000
1,3,5,False,5,0.8,3,0.18,0,0.02,1,0.0,2,0.0,2,0 days 02:47:12.400000
1,3,1,False,1,0.83,5,0.17,2,0.0,0,0.0,3,0.0,5,0 days 00:54:05
1,0,0,True,0,0.87,2,0.11,3,0.02,1,0.0,4,0.0,1,0 days 03:35:53.300000
1,0,1,False,1,0.7489999999999999,4,0.21100000000000002,3,0.03,5,0.01,2,0.0,6,0 days 00:54:48
1,0,5,False,5,0.67,2,0.24,0,0.09,1,0.0,3,0.0,3,0 days 01:48:07
1,3,1,False,1,0.64,3,0.24,0,0.12,2,0.0,4,0.0,2,0 days 00:54:01.200000
1,2,2,True,2,0.91,0,0.09,1,0.0,3,0.0,4,0.0,1,0 days 02:14:48.700000
1,2,5,False,5,0.6,3,0.22,0,0.15,1,0.03,2,0.0,5,0 days 02:14:38.100000
1,3,0,False,0,0.66,3,0.32,2,0.02,1,0.0,4,0.0,2,0 days 02:14:43.300000
1,1,0,False,0,0.77,5,0.21,1,0.02,2,0.0,3,0.0,3,0 days 00:53:52
1,2,0,False,0,0.83,2,0.15,3,0.02,1,0.0,4,0.0,2,0 days 03:09:04.900000
1,1,5,False,5,0.69,3,0.18,1,0.07083333333333333,0,0.05916666666666666,2,0.0,3,0 days 00:54:39.100000
1,1,0,False,0,0.73,2,0.22,3,0.05,1,0.0,4,0.0,4,0 days 02:17:41.900000
1,1,1,True,1,0.84,0,0.16,2,0.0,3,0.0,4,0.0,1,0 days 01:50:43
1,1,5,False,5,0.59,1,0.24,0,0.17,2,0.0,3,0.0,2,0 days 00:26:56.200000
1,5,1,False,1,0.48,5,0.34,0,0.11,2,0.07,3,0.0,2,0 days 00:53:45.800000
1,5,1,False,1,0.884,2,0.06,0,0.055999999999999994,3,0.0,4,0.0,6,0 days 00:53:37.400000
1,5,2,False,2,0.54,0,0.28,1,0.13,5,0.05,3,0.0,4,0 days 01:59:24.600000
1,0,2,False,2,0.54,1,0.33,0,0.13,3,0.0,4,0.0,3,0 days 01:58:59.900000
1,0,1,False,1,0.64,0,0.31,3,0.05,2,0.0,4,0.0,2,0 days 02:22:02
1,0,0,True,0,0.68,1,0.29,5,0.03,2,0.0,3,0.0,1,0 days 00:27:00.900000
1,0,3,False,3,0.6826190476190476,1,0.28738095238095235,5,0.03,0,0.0,2,0.0,4,0 days 00:13:30.200000
1,0,0,True,0,0.97,1,0.02,5,0.01,2,0.0,3,0.0,1,0 days 01:44:13.800000
2,0,2,False,2,0.69,3,0.23,0,0.08,1,0.0,4,0.0,3,0 days 03:36:06.300000
2,3,1,False,1,0.86,3,0.14,0,0.0,2,0.0,4,0.0,2,0 days 00:52:42.900000
2,3,0,False,0,0.95,5,0.04,3,0.01,1,0.0,2,0.0,3,0 days 00:47:14.300000
2,0,5,False,5,0.68,2,0.17,0,0.09,1,0.06,3,0.0,3,0 days 02:39:13.700000
2,2,0,False,0,0.86,2,0.12,3,0.02,1,0.0,4,0.0,2,0 days 02:14:48.200000
2,3,5,False,5,0.92,2,0.08,1,0.0,0,0.0,3,0.0,5,0 days 00:57:52.400000
2,2,3,False,3,0.99,1,0.01,0,0.0,2,0.0,4,0.0,4,0 days 03:08:35.100000
2,0,3,False,3,0.5718333333333332,5,0.3981666666666667,4,0.02,2,0.01,0,0.0,5,0 days 05:22:44.900000
2,1,5,False,5,0.67,3,0.22,1,0.11,0,0.0,2,0.0,3,0 days 00:54:33.900000
2,1,5,False,5,0.68,2,0.2858333333333334,1,0.024166666666666666,0,0.01,3,0.0,3,0 days 00:57:22.100000
2,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,0 days 04:35:24.700000
2,3,3,True,3,0.91,0,0.05,1,0.03,5,0.01,2,0.0,1,0 days 04:29:27.800000
2,1,3,False,3,0.68,2,0.23,5,0.06,0,0.03,1,0.0,5,0 days 03:07:01.600000
2,3,0,False,0,0.66,3,0.2,4,0.11,5,0.03,2,0.0,2,0 days 05:00:59.400000
2,5,3,False,3,0.87,5,0.11,0,0.02,1,0.0,2,0.0,2,0 days 02:47:09
2,5,0,False,0,0.74,2,0.22,3,0.04,1,0.0,4,0.0,6,0 days 04:29:00.800000
2,0,3,False,3,0.77,0,0.23,1,0.0,2,0.0,4,0.0,2,0 days 01:21:35.700000
2,0,0,True,0,0.97,2,0.03,1,0.0,3,0.0,4,0.0,1,0 days 06:16:30
