fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
8,1,3,False,3,0.97,0,0.02,2,0.01,1,0.0,4,0.0,4,0 days 00:16:24.800000
8,0,4,False,4,0.62,2,0.28,0,0.1,1,0.0,3,0.0,3,0 days 02:40:57.800000
8,0,4,False,4,0.58,0,0.28,2,0.14,1,0.0,3,0.0,2,0 days 02:35:56.600000
8,0,3,False,3,0.52,2,0.39,0,0.05,4,0.04,1,0.0,3,0 days 02:31:43.400000
8,1,1,True,1,0.71,3,0.29,0,0.0,2,0.0,4,0.0,1,0 days 00:53:43
8,4,3,False,3,0.68,2,0.25,4,0.07,1,0.0,0,0.0,3,0 days 01:54:10.500000
8,2,2,True,2,0.5235000000000001,4,0.4764999999999999,1,0.0,0,0.0,3,0.0,1,0 days 01:47:39.800000
8,1,3,False,3,0.55,1,0.37,2,0.08,0,0.0,4,0.0,2,0 days 00:54:57.800000
8,3,3,True,3,0.65,0,0.33,2,0.02,1,0.0,4,0.0,1,0 days 03:08:01.900000
8,2,2,True,2,0.62,0,0.33,3,0.05,1,0.0,4,0.0,1,0 days 03:07:46.800000
8,3,4,False,4,0.66,3,0.33,0,0.01,1,0.0,2,0.0,2,0 days 00:53:50.800000
8,3,0,False,0,0.61,4,0.33,2,0.05,3,0.01,1,0.0,4,0 days 02:23:00.100000
8,0,1,False,1,0.95,3,0.03,4,0.02,0,0.0,2,0.0,4,0 days 00:28:14
8,1,3,False,3,0.66,1,0.34,0,0.0,2,0.0,4,0.0,2,0 days 00:53:33.600000
8,3,1,False,1,0.89,3,0.11,0,0.0,2,0.0,4,0.0,2,0 days 00:53:36.900000
8,2,3,False,3,0.65,0,0.33,2,0.02,1,0.0,4,0.0,3,0 days 03:07:59.200000
8,3,3,True,3,0.5738333333333334,1,0.4261666666666667,0,0.0,2,0.0,4,0.0,1,0 days 00:53:40
8,3,3,True,3,0.97,0,0.02,2,0.01,1,0.0,4,0.0,1,0 days 00:14:55.900000
8,3,1,False,1,0.745,3,0.255,0,0.0,2,0.0,4,0.0,2,0 days 00:53:41
8,3,0,False,0,0.84,1,0.16,2,0.0,3,0.0,4,0.0,4,0 days 00:56:57.800000
8,2,0,False,0,0.5703809523809523,3,0.4196190476190476,2,0.01,1,0.0,4,0.0,3,0 days 03:35:11.600000
8,4,3,False,3,0.73,0,0.27,1,0.0,2,0.0,4,0.0,5,0 days 03:08:21.800000
9,0,2,False,2,0.92,1,0.06,3,0.02,0,0.0,4,0.0,4,0 days 00:08:59.100000
9,2,3,False,3,0.69,0,0.22,1,0.04,4,0.04,2,0.01,5,0 days 02:54:38.600000
9,2,3,False,3,0.7,2,0.19,0,0.11,1,0.0,4,0.0,2,0 days 02:17:43.400000
9,1,1,True,1,0.72,3,0.28,0,0.0,2,0.0,4,0.0,1,0 days 00:55:17
9,1,3,False,3,0.65,1,0.35,0,0.0,2,0.0,4,0.0,2,0 days 00:40:56.400000
9,1,3,False,3,0.65,1,0.35,0,0.0,2,0.0,4,0.0,2,0 days 00:40:38.900000
9,2,3,False,3,0.66,2,0.32,1,0.02,0,0.0,4,0.0,2,0 days 00:01:33.200000
9,3,2,False,2,0.9,0,0.09,3,0.01,1,0.0,4,0.0,3,0 days 04:01:24.200000
9,3,1,False,1,0.67,3,0.32,2,0.01,0,0.0,4,0.0,2,0 days 00:54:34.200000
9,4,3,False,3,0.98,0,0.02,1,0.0,2,0.0,4,0.0,5,0 days 00:53:50.900000
9,4,1,False,1,0.955,0,0.04,3,0.005,2,0.0,4,0.0,5,0 days 00:53:45.900000
9,2,3,False,3,0.64,2,0.29,4,0.05,1,0.01,0,0.01,2,0 days 01:02:29.100000
9,1,2,False,2,0.61,1,0.35,3,0.04,0,0.0,4,0.0,2,0 days 00:46:40.500000
9,2,3,False,3,0.52,0,0.33,2,0.15,1,0.0,4,0.0,3,0 days 02:30:44.600000
9,0,2,False,2,0.8211904761904762,4,0.1588095238095238,3,0.02,1,0.0,0,0.0,5,0 days 01:47:19.200000
9,0,2,False,2,0.71,0,0.29,1,0.0,3,0.0,4,0.0,2,0 days 04:33:10.500000
9,2,0,False,0,0.54,2,0.44,3,0.02,1,0.0,4,0.0,2,0 days 04:29:46.700000
9,0,0,True,0,0.63,2,0.34,3,0.03,1,0.0,4,0.0,1,0 days 03:07:54.600000
