fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,0,1,False,1,0.54,0,0.26,3,0.13,2,0.07,4,0.0,2,0 days 02:14:17.500000
1,3,2,False,2,0.6,1,0.24,0,0.08,3,0.08,4,0.0,4,0 days 02:14:16.700000
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,0 days 03:13:07.800000
1,1,1,True,1,0.9,6,0.06166666666666666,4,0.03833333333333333,0,0.0,3,0.0,1,0 days 00:53:44.200000
1,0,0,True,0,0.8158333333333333,3,0.18416666666666667,1,0.0,2,0.0,4,0.0,1,0 days 03:07:54.400000
1,2,1,False,1,0.62,6,0.26,3,0.12,0,0.0,2,0.0,5,0 days 02:41:01.700000
1,0,0,True,0,0.73,3,0.26666666666666666,2,0.003333333333333333,1,0.0,4,0.0,1,0 days 02:41:08.800000
1,1,1,True,1,0.59,6,0.33,3,0.08,0,0.0,2,0.0,1,0 days 00:54:46.200000
1,2,2,True,2,0.95,0,0.05,1,0.0,3,0.0,4,0.0,1,0 days 02:52:38.600000
1,2,4,False,4,0.59,0,0.29,1,0.1,2,0.02,3,0.0,4,0 days 01:25:36.600000
1,2,0,False,0,0.67,3,0.24,1,0.06,2,0.03,4,0.0,4,0 days 01:20:49.100000
1,2,6,False,6,0.62,1,0.26,2,0.12,0,0.0,3,0.0,3,0 days 00:53:38
1,2,0,False,0,0.73,3,0.27,1,0.0,2,0.0,4,0.0,4,0 days 03:07:48.400000
1,3,3,True,3,0.58,2,0.38,0,0.04,1,0.0,4,0.0,1,0 days 03:08:54.300000
1,5,1,False,1,0.71,5,0.27,2,0.02,0,0.0,3,0.0,2,0 days 00:32:05.900000
1,5,0,False,0,0.9,3,0.1,1,0.0,2,0.0,4,0.0,6,0 days 03:07:50.300000
1,0,2,False,2,0.69,3,0.25,0,0.06,1,0.0,4,0.0,3,0 days 01:21:33.600000
1,0,3,False,3,0.55,0,0.25,2,0.2,1,0.0,4,0.0,2,0 days 02:41:15.600000
1,1,1,True,1,0.7,3,0.1685,5,0.13149999999999998,0,0.0,2,0.0,1,0 days 00:27:17.200000
1,6,6,True,6,0.61,3,0.26,2,0.13,1,0.0,0,0.0,1,0 days 00:55:27
1,6,0,False,0,0.72,6,0.27,2,0.01,1,0.0,3,0.0,2,0 days 04:03:36.200000
1,1,6,False,6,0.83,3,0.11,1,0.06,0,0.0,2,0.0,3,0 days 02:49:41.100000
1,0,2,False,2,0.62,1,0.22,0,0.14,3,0.02,4,0.0,3,0 days 02:15:10.400000
1,3,3,True,3,0.8333333333333335,2,0.16666666666666663,1,0.0,0,0.0,4,0.0,1,0 days 01:21:01.600000
1,6,2,False,2,0.87,3,0.1,6,0.03,1,0.0,0,0.0,3,0 days 00:55:21.300000
1,0,3,False,3,0.84,6,0.1,2,0.05,1,0.01,0,0.0,5,0 days 02:14:15.900000
1,3,0,False,0,0.57,6,0.27,3,0.11,2,0.04,4,0.01,3,0 days 04:01:36.600000
1,4,4,True,4,0.95,1,0.03,6,0.02,0,0.0,3,0.0,1,0 days 00:17:22.100000
1,3,0,False,0,0.5900238095238094,3,0.3899761904761906,6,0.02,1,0.0,2,0.0,2,0 days 03:07:56.200000
2,2,2,True,2,0.7,0,0.18,3,0.09,6,0.03,1,0.0,1,0 days 01:21:25.500000
2,2,2,True,2,0.91,0,0.09,1,0.0,3,0.0,4,0.0,1,0 days 02:41:49.100000
2,0,1,False,1,0.71,2,0.2,6,0.08,0,0.01,3,0.0,4,0 days 01:10:14.400000
2,2,2,True,2,0.83,0,0.16,6,0.01,1,0.0,3,0.0,1,0 days 00:51:13.400000
2,3,2,False,2,0.69,3,0.31,1,0.0,0,0.0,4,0.0,2,0 days 02:43:05.400000
2,5,0,False,0,0.94,3,0.06,1,0.0,2,0.0,4,0.0,6,0 days 02:14:48.900000
2,5,2,False,2,0.8081666666666666,6,0.17183333333333337,4,0.01,1,0.01,3,0.0,7,0 days 00:53:47.600000
2,1,1,True,1,0.6068174603174603,0,0.3631825396825397,6,0.03,2,0.0,3,0.0,1,0 days 00:53:50.100000
2,2,0,False,0,0.65,3,0.32,2,0.02,6,0.01,1,0.0,3,0 days 04:35:33.900000
2,3,2,False,2,0.68,6,0.29,3,0.03,1,0.0,0,0.0,3,0 days 03:35:25.500000
2,0,3,False,3,0.63,0,0.37,1,0.0,2,0.0,4,0.0,2,0 days 04:11:05.400000
2,1,3,False,3,0.76,0,0.2,2,0.04,1,0.0,4,0.0,4,0 days 01:47:54.400000
2,1,2,False,2,0.48200000000000004,0,0.40800000000000003,6,0.06083333333333333,1,0.049166666666666664,3,0.0,4,0 days 00:53:54.200000
2,6,2,False,2,0.47483333333333333,1,0.42516666666666664,3,0.09,6,0.01,0,0.0,4,0 days 00:54:17.400000
2,3,2,False,2,0.76,6,0.19,0,0.042,3,0.008,1,0.0,4,0 days 03:08:13.500000
2,3,3,True,3,0.89,0,0.07,2,0.04,1,0.0,4,0.0,1,0 days 01:47:51.900000
2,3,6,False,6,0.61,2,0.22,3,0.15,0,0.02,1,0.0,3,0 days 01:48:36
2,3,3,True,3,0.7,0,0.195,2,0.09,1,0.015,4,0.0,1,0 days 02:41:59.300000
2,3,2,False,2,0.86,3,0.14,1,0.0,0,0.0,4,0.0,2,0 days 02:41:07.800000
2,3,2,False,2,0.6,3,0.33,0,0.07,1,0.0,4,0.0,2,0 days 02:41:19.500000
2,2,2,True,2,0.74,6,0.25,0,0.01,1,0.0,3,0.0,1,0 days 04:01:32.900000
2,1,6,False,6,0.69,3,0.25,4,0.04,1,0.01,5,0.01,4,0 days 00:58:48.400000
2,1,1,True,1,0.5265,6,0.47350000000000014,2,0.0,0,0.0,3,0.0,1,0 days 00:54:03.600000
2,2,2,True,2,0.64,3,0.25,6,0.09,0,0.02,1,0.0,1,0 days 03:47:18.700000
2,3,3,True,3,0.79,0,0.21,1,0.0,2,0.0,4,0.0,1,0 days 02:23:28.400000
2,1,6,False,6,0.7741666666666666,1,0.1758333333333333,3,0.05,0,0.0,2,0.0,2,0 days 00:53:49.500000
2,0,0,True,0,0.58,3,0.38,2,0.04,1,0.0,4,0.0,1,0 days 01:47:58.200000
2,0,0,True,0,0.67,1,0.2,6,0.12,3,0.01,2,0.0,1,0 days 02:01:11.300000
2,2,6,False,6,0.62,3,0.25,2,0.08,1,0.05,0,0.0,3,0 days 00:56:16.700000
2,0,0,True,0,0.98,3,0.02,1,0.0,2,0.0,4,0.0,1,0 days 02:41:10.600000
2,2,1,False,1,0.6862619047619046,2,0.31373809523809515,0,0.0,3,0.0,4,0.0,2,0 days 00:53:44.800000
2,2,0,False,0,0.74,2,0.24,6,0.02,1,0.0,3,0.0,2,0 days 02:45:31.100000
2,2,2,True,2,0.99,0,0.01,1,0.0,3,0.0,4,0.0,1,0 days 02:41:45.700000
2,2,6,False,6,0.9,1,0.1,2,0.0,0,0.0,3,0.0,3,0 days 00:57:47.300000
2,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,0 days 03:12:53
2,3,3,True,3,0.7,0,0.3,1,0.0,2,0.0,4,0.0,1,0 days 02:42:48.100000
2,2,1,False,1,0.49257142857142855,6,0.41742857142857154,2,0.04999999999999999,0,0.04,3,0.0,3,0 days 00:53:54.500000
2,0,3,False,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,2,0 days 02:23:07.300000
2,0,6,False,6,0.63,2,0.34,3,0.02,0,0.01,1,0.0,4,0 days 02:44:59.600000
2,0,2,False,2,0.86,3,0.08,0,0.06,1,0.0,4,0.0,3,0 days 03:10:31.500000
2,1,1,True,1,0.65,2,0.25,6,0.1,0,0.0,3,0.0,1,0 days 00:54:10.600000
2,0,3,False,3,0.85,2,0.13,0,0.02,1,0.0,4,0.0,3,0 days 02:41:20.700000
2,6,2,False,2,0.61,3,0.35,5,0.04,1,0.0,0,0.0,7,0 days 04:56:53.700000
2,6,6,True,6,0.71,3,0.17,0,0.12,1,0.0,2,0.0,1,0 days 03:37:03.300000
2,0,2,False,2,0.99,1,0.01,0,0.0,3,0.0,4,0.0,3,0 days 02:53:10.600000
2,1,0,False,0,0.83,3,0.13,6,0.04,1,0.0,2,0.0,4,0 days 03:09:10.700000
2,6,2,False,2,0.7,3,0.3,1,0.0,0,0.0,4,0.0,7,0 days 00:53:59.100000
2,6,4,False,4,0.63,3,0.22,1,0.09,2,0.04,6,0.02,5,0 days 01:20:38.200000
2,0,6,False,6,1.0,0,0.0,2,0.0,1,0.0,3,0.0,2,0 days 00:07:08.200000
2,6,1,False,1,0.6,3,0.22,6,0.11,0,0.06,5,0.01,3,0 days 02:03:25.600000
2,6,0,False,0,0.65,2,0.25,6,0.1,1,0.0,3,0.0,3,0 days 03:35:45.400000
2,6,1,False,1,0.65,6,0.24,2,0.09,3,0.02,0,0.0,2,0 days 02:37:14.400000
2,6,3,False,3,0.3462301587301587,2,0.33367460317460307,6,0.300095238095238,0,0.02,1,0.0,3,0 days 03:34:43.900000
2,1,3,False,3,0.81,6,0.18,1,0.01,0,0.0,2,0.0,3,0 days 01:07:22.600000
2,6,6,True,6,0.45416666666666666,3,0.41583333333333333,1,0.11,2,0.02,0,0.0,1,0 days 00:53:48.800000
2,6,0,False,0,0.67,3,0.31,6,0.02,1,0.0,2,0.0,3,0 days 04:28:24.400000
2,6,5,False,5,0.57,6,0.4,1,0.03,0,0.0,3,0.0,2,0 days 02:08:41.100000
2,6,3,False,3,0.74,6,0.26,1,0.0,0,0.0,2,0.0,2,0 days 04:04:36.200000
2,6,3,False,3,0.99,6,0.01,1,0.0,0,0.0,2,0.0,2,0 days 05:55:36.200000
2,3,2,False,2,0.61,3,0.35,5,0.04,1,0.0,0,0.0,2,0 days 04:56:41
2,4,2,False,2,0.5376666666666666,6,0.3923333333333334,4,0.03,1,0.03,3,0.01,3,0 days 01:20:35.500000
2,4,1,False,1,0.66,6,0.31,2,0.02,3,0.01,0,0.0,6,0 days 02:37:00.400000
2,0,0,True,0,0.905,3,0.095,1,0.0,2,0.0,4,0.0,1,0 days 03:07:55.400000
2,3,0,False,0,0.6066666666666667,6,0.35,2,0.04333333333333333,1,0.0,3,0.0,5,0 days 03:34:55.200000
2,3,4,False,4,0.69,1,0.3,3,0.01,0,0.0,2,0.0,3,0 days 00:53:57.100000
2,3,5,False,5,0.62,3,0.19,2,0.19,1,0.0,0,0.0,2,0 days 02:42:54.600000
2,3,6,False,6,0.73,2,0.18,3,0.05,1,0.04,0,0.0,3,0 days 02:27:39.700000
2,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,0 days 03:13:23.900000
2,3,1,False,1,0.95,6,0.05,2,0.0,0,0.0,3,0.0,5,0 days 02:49:04.600000
2,3,0,False,0,0.63,2,0.22,3,0.12,4,0.02,1,0.01,3,0 days 03:35:03.900000
2,3,3,True,3,0.92,0,0.08,1,0.0,2,0.0,4,0.0,1,0 days 02:23:10.700000
2,3,2,False,2,0.76,3,0.24,1,0.0,0,0.0,4,0.0,2,0 days 02:19:33.900000
2,0,3,False,3,0.65,0,0.26,1,0.05,2,0.04,4,0.0,2,0 days 01:23:07.900000
2,3,0,False,0,0.63,3,0.32,4,0.05,1,0.0,2,0.0,2,0 days 01:50:50.600000
2,1,2,False,2,0.39084523809523813,3,0.3004761904761904,1,0.29867857142857135,6,0.01,0,0.0,3,0 days 00:53:53.100000
2,2,3,False,3,0.89,2,0.11,1,0.0,0,0.0,4,0.0,2,0 days 04:29:24.100000
2,0,0,True,0,0.69,2,0.21,3,0.09,1,0.01,4,0.0,1,0 days 02:17:39.900000
2,2,3,False,3,0.72,2,0.28,1,0.0,0,0.0,4,0.0,2,0 days 02:41:31
2,1,3,False,3,0.64,1,0.36,0,0.0,2,0.0,4,0.0,2,0 days 00:54:12.600000
2,2,6,False,6,0.8,2,0.2,1,0.0,0,0.0,3,0.0,2,0 days 03:23:24.400000
2,0,3,False,3,0.62,0,0.28,2,0.1,1,0.0,4,0.0,2,0 days 03:12:12.200000
2,2,1,False,1,0.68,2,0.26,3,0.06,0,0.0,4,0.0,2,0 days 02:44:13
2,1,2,False,2,0.7,3,0.3,1,0.0,0,0.0,4,0.0,3,0 days 00:53:59.100000
2,3,0,False,0,0.88,3,0.12,1,0.0,2,0.0,4,0.0,2,0 days 02:41:11.800000
2,0,0,True,0,0.5076666666666667,3,0.4923333333333333,1,0.0,2,0.0,4,0.0,1,0 days 03:07:53.100000
2,2,6,False,6,0.795,2,0.185,1,0.02,0,0.0,3,0.0,2,0 days 00:53:40.700000
2,2,4,False,4,0.66,3,0.2,6,0.11533333333333333,2,0.024666666666666667,0,0.0,4,0 days 01:20:29.600000
2,2,2,True,2,0.38084523809523807,1,0.3186785714285713,3,0.3004761904761904,0,0.0,4,0.0,1,0 days 00:53:53
2,2,0,False,0,0.85,1,0.14,3,0.01,2,0.0,4,0.0,4,0 days 02:15:26.600000
2,3,1,False,1,0.63,6,0.26,2,0.11,0,0.0,3,0.0,5,0 days 02:29:06
2,1,1,True,1,0.88,0,0.12,2,0.0,3,0.0,4,0.0,1,0 days 00:09:41.800000
2,1,1,True,1,0.6862619047619046,2,0.30373809523809514,4,0.0075,6,0.0025,3,0.0,1,0 days 00:53:44.600000
2,2,2,True,2,0.6583333333333331,1,0.23,5,0.11166666666666669,0,0.0,3,0.0,1,0 days 00:53:51.400000
2,2,2,True,2,0.6825,6,0.31750000000000006,1,0.0,0,0.0,3,0.0,1,0 days 00:53:40.200000
2,1,1,True,1,0.95,5,0.02,6,0.02,3,0.01,2,0.0,1,0 days 00:27:46.900000
2,0,3,False,3,0.54,2,0.3,1,0.12,4,0.03,6,0.01,6,0 days 01:20:48.700000
2,2,0,False,0,0.76,4,0.19,3,0.05,1,0.0,2,0.0,5,0 days 01:51:14.900000
2,1,1,True,1,0.922,6,0.068,2,0.01,0,0.0,3,0.0,1,0 days 00:53:47.300000
2,0,3,False,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,2,0 days 02:42:37.400000
2,1,1,True,1,0.71,3,0.29,0,0.0,2,0.0,4,0.0,1,0 days 00:54:12.800000
