fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,3,3,True,3,0.66,1,0.29,4,0.04,2,0.01,0,0.0,1,0 days 00:55:12.600000
1,3,3,True,3,0.73,2,0.23,6,0.02,1,0.01,4,0.01,1,0 days 00:26:12.900000
1,4,2,False,2,0.57,1,0.32,8,0.1,3,0.006666666666666666,0,0.003333333333333333,6,0 days 03:35:40
1,3,1,False,1,0.63,4,0.23,2,0.1,8,0.04,3,0.0,5,0 days 02:25:09.900000
1,3,1,False,1,0.61,3,0.27,2,0.12,0,0.0,4,0.0,2,0 days 00:53:45.700000
1,5,7,False,7,0.69,2,0.31,1,0.0,0,0.0,3,0.0,7,0 days 06:16:46.100000
1,3,7,False,7,0.735,6,0.22,2,0.02,8,0.02,0,0.005,6,0 days 04:30:29.100000
1,7,2,False,2,0.61,1,0.3,3,0.09,0,0.0,4,0.0,8,0 days 00:57:17.200000
1,3,3,True,3,0.86,2,0.12,1,0.02,0,0.0,4,0.0,1,0 days 00:53:56.700000
1,7,0,False,0,0.61,1,0.2,7,0.17,2,0.02,3,0.0,3,0 days 06:46:36.800000
1,1,2,False,2,0.58,4,0.26,7,0.14,1,0.02,3,0.0,4,0 days 03:50:18.600000
1,7,2,False,2,0.85,3,0.15,1,0.0,0,0.0,4,0.0,8,0 days 00:53:43.300000
1,7,6,False,6,0.6,7,0.28,0,0.09,2,0.02,4,0.01,2,0 days 04:30:05.500000
1,1,4,False,4,0.58,1,0.3,8,0.12,2,0.0,3,0.0,2,0 days 00:54:48.500000
1,1,2,False,2,0.72,7,0.24,4,0.04,0,0.0,3,0.0,6,0 days 04:04:58.200000
1,2,2,True,2,0.58,1,0.37,8,0.05,0,0.0,4,0.0,1,0 days 04:29:18.900000
1,4,0,False,0,0.7,4,0.2,3,0.07,1,0.03,2,0.0,2,0 days 02:18:44.700000
1,4,3,False,3,0.75,1,0.25,0,0.0,2,0.0,4,0.0,5,0 days 01:20:35.900000
1,4,6,False,6,0.61,0,0.27,2,0.11,7,0.01,3,0.0,8,0 days 00:28:05.300000
1,7,8,False,8,0.69,7,0.18,4,0.05,2,0.05,5,0.03,2,0 days 03:52:36.200000
1,1,1,True,1,0.66,3,0.34,0,0.0,2,0.0,4,0.0,1,0 days 00:54:59.900000
1,2,3,False,3,0.57,6,0.31,2,0.09,4,0.03,0,0.0,3,0 days 01:08:09.100000
1,1,1,True,1,0.66,2,0.3,6,0.03,0,0.01,3,0.0,1,0 days 02:41:38.100000
1,8,2,False,2,0.77,1,0.2,7,0.03,0,0.0,3,0.0,9,0 days 04:55:53.500000
1,3,2,False,2,0.95,3,0.05,1,0.0,0,0.0,4,0.0,2,0 days 00:53:42.500000
1,1,3,False,3,0.52,1,0.32,8,0.12,4,0.04,2,0.0,2,0 days 00:54:45.500000
1,7,6,False,6,0.94,4,0.04,1,0.02,0,0.0,3,0.0,8,0 days 03:18:04.800000
1,2,4,False,4,0.74,1,0.21,2,0.03,6,0.01,8,0.01,3,0 days 03:13:01.300000
1,3,3,True,3,0.86,4,0.12,2,0.02,1,0.0,0,0.0,1,0 days 00:25:56.800000
1,3,1,False,1,0.71,2,0.29,0,0.0,3,0.0,4,0.0,4,0 days 00:55:52.400000
1,1,8,False,8,0.61,7,0.34,4,0.05,0,0.0,3,0.0,8,0 days 03:36:44
1,2,7,False,7,0.63,2,0.37,1,0.0,0,0.0,3,0.0,2,0 days 04:07:12.300000
1,3,3,True,3,0.54,1,0.32,8,0.12,4,0.02,2,0.0,1,0 days 00:54:43.600000
1,3,2,False,2,0.87,3,0.09,8,0.03,4,0.01,0,0.0,2,0 days 02:52:56.800000
1,2,2,True,2,0.58,4,0.36,7,0.06,0,0.0,3,0.0,1,0 days 04:04:39.800000
1,2,1,False,1,0.67,3,0.22666666666666666,2,0.10333333333333332,0,0.0,4,0.0,3,0 days 00:53:51.400000
1,2,8,False,8,0.85,0,0.07,6,0.06,2,0.02,3,0.0,4,0 days 04:10:34.600000
1,8,6,False,6,0.57,2,0.42,3,0.01,1,0.0,0,0.0,9,0 days 00:01:07.600000
1,6,4,False,4,0.82,3,0.09166666666666666,8,0.08833333333333332,1,0.0,2,0.0,7,0 days 01:47:28.600000
1,6,2,False,2,0.7,4,0.17,7,0.08,8,0.04,6,0.01,5,0 days 01:43:51.200000
1,6,3,False,3,0.69,2,0.3,1,0.01,0,0.0,4,0.0,7,0 days 00:54:39.800000
1,6,7,False,7,0.68,4,0.32,0,0.0,1,0.0,3,0.0,8,0 days 00:06:54.600000
1,4,2,False,2,0.61,1,0.29,3,0.09,6,0.01,0,0.0,6,0 days 00:57:23.900000
1,6,7,False,7,0.68,2,0.21,4,0.11,0,0.0,3,0.0,8,0 days 00:06:49.200000
1,4,6,False,6,0.57,2,0.42,3,0.01,1,0.0,0,0.0,6,0 days 00:02:02.900000
1,6,4,False,4,0.88,1,0.08,2,0.04,0,0.0,3,0.0,7,0 days 00:08:57.100000
1,6,7,False,7,0.64,8,0.24,6,0.08,5,0.04,3,0.0,3,0 days 02:15:38.200000
1,4,2,False,2,0.65,8,0.3,3,0.04,4,0.01,0,0.0,4,0 days 02:21:33.700000
1,8,1,False,1,0.72,8,0.25,2,0.03,0,0.0,4,0.0,2,0 days 04:29:15.200000
1,8,0,False,0,0.68,2,0.25,8,0.07,1,0.0,4,0.0,3,0 days 03:42:24.600000
1,6,1,False,1,0.92,7,0.07,6,0.01,0,0.0,3,0.0,3,0 days 03:14:03.400000
1,8,1,False,1,0.67,4,0.21,8,0.09,7,0.03,3,0.0,3,0 days 04:31:21.300000
1,6,8,False,8,0.65,4,0.23,3,0.08,2,0.04,0,0.0,7,0 days 02:54:07.100000
1,6,1,False,1,0.65,0,0.24,8,0.06,7,0.04,2,0.01,9,0 days 05:20:04.100000
