fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,0,0,True,0,0.6,2,0.235,8,0.165,1,0.0,4,0.0,1,0 days 05:22:07.100000
1,1,1,True,1,0.9,6,0.07666666666666667,3,0.02333333333333333,0,0.0,2,0.0,1,0 days 03:08:28.900000
1,1,6,False,6,0.65,2,0.23,0,0.11,4,0.01,3,0.0,6,0 days 03:40:02.400000
1,0,2,False,2,0.58,0,0.2005,1,0.19949999999999998,6,0.02,3,0.0,2,0 days 02:14:25.800000
1,1,6,False,6,0.69,2,0.18,5,0.08,0,0.05,3,0.0,6,0 days 03:08:02.100000
1,0,2,False,2,0.63,7,0.35,0,0.02,1,0.0,3,0.0,3,0 days 01:50:50
1,1,0,False,0,0.61,2,0.26,1,0.13,3,0.0,4,0.0,3,0 days 02:41:07.900000
1,2,6,False,6,0.4628333333333334,4,0.45716666666666667,7,0.08,0,0.0,3,0.0,6,0 days 04:28:28.500000
1,5,5,True,5,0.5519523809523811,1,0.44804761904761903,2,0.0,0,0.0,3,0.0,1,0 days 00:53:52.900000
1,5,0,False,0,0.77,6,0.23,2,0.0,1,0.0,3,0.0,7,0 days 04:31:03.900000
1,5,1,False,1,0.89,5,0.09,7,0.01,2,0.01,3,0.0,2,0 days 01:16:42.600000
1,5,7,False,7,0.61,2,0.23,1,0.09,6,0.04,0,0.03,7,0 days 04:29:27.500000
1,6,1,False,1,0.6,2,0.4,0,0.0,3,0.0,4,0.0,7,0 days 04:01:32
1,6,2,False,2,0.7325,5,0.26,1,0.0075,0,0.0,3,0.0,7,0 days 01:46:08.400000
1,6,5,False,5,0.85,6,0.14,1,0.01,0,0.0,3,0.0,2,0 days 00:54:01.400000
1,6,2,False,2,0.61,6,0.28,0,0.11,1,0.0,3,0.0,2,0 days 02:15:07.300000
1,6,6,True,6,0.72,5,0.17,0,0.05483333333333333,2,0.04516666666666667,7,0.01,1,0 days 04:01:39.400000
