fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,2,7,False,7,0.66,11,0.26,2,0.08,1,0.0,3,0.0,3,0 days 00:53:54.700000
1,12,3,False,3,0.64,6,0.36,1,0.0,0,0.0,2,0.0,13,0 days 00:07:20.800000
1,3,2,False,2,0.8,3,0.19,6,0.01,1,0.0,0,0.0,2,0 days 01:35:11.100000
1,3,3,True,3,0.72,13,0.26,2,0.02,1,0.0,4,0.0,1,0 days 00:27:17.900000
1,3,3,True,3,0.88,9,0.11,2,0.01,1,0.0,4,0.0,1,0 days 00:13:43.900000
1,3,3,True,3,0.75,13,0.25,1,0.0,0,0.0,4,0.0,1,0 days 00:28:01.800000
1,3,6,False,6,0.59,2,0.24,3,0.17,1,0.0,0,0.0,3,0 days 01:20:40.500000
1,2,2,True,2,0.71,11,0.29,1,0.0,0,0.0,4,0.0,1,0 days 00:56:46.100000
1,2,6,False,6,0.68,3,0.32,1,0.0,0,0.0,2,0.0,5,0 days 00:10:19.100000
1,5,2,False,2,0.58,3,0.29,6,0.09,5,0.04,0,0.0,4,0 days 00:09:45.300000
1,10,3,False,3,0.99,2,0.01,1,0.0,0,0.0,4,0.0,11,0 days 00:10:56.900000
1,2,3,False,3,0.66,2,0.33,12,0.01,1,0.0,4,0.0,2,0 days 00:35:06.900000
1,2,10,False,10,0.6,13,0.22,3,0.18,0,0.0,4,0.0,8,0 days 00:27:36.700000
1,2,2,True,2,0.64,3,0.25,4,0.09,6,0.01,11,0.01,1,0 days 02:20:04.500000
1,11,2,False,2,0.68,3,0.29,11,0.03,1,0.0,4,0.0,3,0 days 02:19:06.500000
1,2,2,True,2,0.78,10,0.21,3,0.01,1,0.0,4,0.0,1,0 days 01:21:12
1,12,3,False,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,13,0 days 00:27:48.600000
1,2,2,True,2,0.72,3,0.27,6,0.01,1,0.0,0,0.0,1,0 days 01:48:51.600000
1,2,3,False,3,0.6346428571428572,8,0.3653571428571428,1,0.0,0,0.0,4,0.0,8,0 days 00:26:56.400000
1,2,3,False,3,0.87,6,0.12,2,0.01,1,0.0,0,0.0,3,0 days 02:14:34.200000
1,2,6,False,6,0.83,3,0.11,5,0.05,2,0.01,0,0.0,4,0 days 00:03:40.600000
1,2,2,True,2,0.98,6,0.02,1,0.0,0,0.0,3,0.0,1,0 days 01:44:45
1,2,6,False,6,0.62,3,0.37,2,0.01,1,0.0,0,0.0,3,0 days 02:14:33.600000
1,2,2,True,2,0.8543333333333334,3,0.14566666666666667,1,0.0,0,0.0,4,0.0,1,0 days 01:20:59.500000
1,11,3,False,3,0.79,1,0.16,2,0.05,0,0.0,4,0.0,12,0 days 02:36:05.100000
1,10,6,False,6,0.62,3,0.26,2,0.09,11,0.03,0,0.0,12,0 days 00:32:55.600000
1,2,6,False,6,0.536,3,0.46399999999999997,1,0.0,0,0.0,2,0.0,5,0 days 00:26:52.600000
1,2,2,True,2,0.65,4,0.23,6,0.09,7,0.03,3,0.0,1,0 days 03:35:37.300000
1,13,3,False,3,0.97,13,0.03,1,0.0,0,0.0,4,0.0,2,0 days 00:27:05.900000
1,2,2,True,2,0.73,6,0.24,12,0.02,3,0.01,0,0.0,1,0 days 01:31:04.700000
1,1,8,False,8,0.97,2,0.03,1,0.0,0,0.0,4,0.0,3,0 days 00:42:52.600000
1,2,2,True,2,0.94,13,0.06,1,0.0,0,0.0,4,0.0,1,0 days 01:45:27.200000
1,5,3,False,3,0.68,2,0.32,1,0.0,0,0.0,4,0.0,6,0 days 02:43:48.800000
1,2,8,False,8,0.92,2,0.07,6,0.01,1,0.0,3,0.0,2,0 days 00:31:35.800000
1,2,6,False,6,0.68,2,0.32,1,0.0,0,0.0,3,0.0,2,0 days 01:28:30.400000
1,13,2,False,2,0.78,12,0.21,3,0.01,1,0.0,4,0.0,14,0 days 01:49:42.800000
1,13,3,False,3,0.95,2,0.03,6,0.02,1,0.0,0,0.0,14,0 days 00:28:24.600000
