fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elevation_gain
1,4,4,True,4,0.59,1,0.2348809523809524,0,0.14511904761904762,6,0.025,2,0.005,1,32.6
1,4,6,False,6,0.3498928571428571,1,0.3335714285714285,2,0.2965357142857143,4,0.02,3,0.0,4,16.8
1,7,2,False,2,0.65,7,0.35,1,0.0,0,0.0,3,0.0,2,124.6
1,1,3,False,3,0.64,6,0.22,1,0.08416666666666667,5,0.042583333333333334,2,0.01325,3,32.2
1,2,2,True,2,0.6278809523809525,6,0.3721190476190476,1,0.0,0,0.0,3,0.0,1,47.2
1,1,2,False,2,0.62,6,0.22,1,0.06533333333333334,8,0.05183333333333333,0,0.03283333333333333,3,55.2
1,8,4,False,4,0.7742857142857141,8,0.1657142857142857,7,0.06,0,0.0,3,0.0,2,112.4
1,3,8,False,8,0.7992738095238091,4,0.2007261904761905,2,0.0,0,0.0,3,0.0,5,17.9
1,1,1,True,1,0.8198015873015876,6,0.1028452380952381,3,0.07401984126984128,4,0.003333333333333333,2,0.0,1,16.4
1,7,7,True,7,0.4799285714285714,1,0.4750714285714286,8,0.045,2,0.0,3,0.0,1,45.4
1,2,8,False,8,0.524,2,0.429,1,0.025666666666666667,3,0.021333333333333333,4,0.0,2,48.0
1,3,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,3,0.0
1,3,2,False,2,0.48101190476190486,3,0.2643809523809524,1,0.2546071428571428,0,0.0,4,0.0,2,11.4
1,1,8,False,8,0.6136666666666667,3,0.23758333333333337,2,0.13841666666666666,1,0.005333333333333333,7,0.005,4,28.9
1,2,6,False,6,0.36777869352869347,8,0.16387179487179482,1,0.1633711843711843,7,0.15326923076923074,2,0.15170909645909642,5,44.6
1,3,2,False,2,0.49500000000000005,3,0.48499999999999993,8,0.011666666666666665,1,0.008333333333333333,4,0.0,2,4.9
1,3,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,3,0.0
1,2,2,True,2,0.6485238095238094,6,0.3314761904761905,3,0.01,1,0.01,0,0.0,1,35.3
1,2,2,True,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,1,0.0
1,2,1,False,1,0.6,2,0.32,6,0.07,8,0.01,3,0.0,2,40.9
1,8,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,4,0.0
1,6,6,True,6,0.5457460317460315,1,0.227015873015873,0,0.22123809523809523,4,0.006,3,0.0,1,27.8
1,6,3,False,3,0.4818333333333333,2,0.42983333333333335,0,0.08166666666666668,1,0.005,4,0.0016666666666666666,7,8.1
1,6,8,False,8,0.5666666666666667,5,0.39333333333333337,4,0.02482142857142857,2,0.00875,1,0.006428571428571428,7,15.6
1,6,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,2,0.0
1,4,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,5,0.0
1,6,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,2,0.0
1,4,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,5,0.0
1,6,2,False,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,2,0.0
1,6,6,True,6,0.9124682539682537,4,0.08753174603174604,0,0.0,1,0.0,3,0.0,1,43.4
1,4,1,False,1,0.6135476190476191,0,0.35645238095238085,6,0.02,3,0.01,2,0.0,6,32.4
