fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elevation_gain
4,0,4,False,4,0.58,2,0.15057142857142858,1,0.1387142857142857,3,0.1307142857142857,0,0.0,5,8.5
4,0,2,False,2,0.5736190476190476,3,0.4263809523809523,1,0.0,0,0.0,4,0.0,4,43.1
4,2,3,False,3,0.65,2,0.29,0,0.06,1,0.0,4,0.0,2,54.7
4,3,0,False,0,0.65,2,0.32,3,0.03,1,0.0,4,0.0,3,48.1
4,2,3,False,3,0.4916447739294307,1,0.4330946580013159,2,0.047670843600149435,0,0.027589724469103922,4,0.0,3,0.0
4,1,3,False,3,0.65,0,0.19,1,0.15333333333333335,2,0.006666666666666666,4,0.0,3,17.1
4,3,1,False,1,0.65,3,0.3,4,0.05,0,0.0,2,0.0,2,4.9
4,3,2,False,2,0.93,0,0.07,1,0.0,3,0.0,4,0.0,4,37.0
4,3,3,True,3,0.4916447739294307,1,0.4330946580013159,2,0.047670843600149435,0,0.027589724469103922,4,0.0,1,0.0
4,3,2,False,2,0.62,1,0.235,4,0.145,0,0.0,3,0.0,5,18.6
4,4,0,False,0,0.4517857142857144,4,0.37821428571428567,2,0.17,1,0.0,3,0.0,2,31.6
5,3,2,False,2,0.85,4,0.1,3,0.05,1,0.0,0,0.0,3,5.8
5,0,2,False,2,0.7543333333333334,3,0.2456666666666667,1,0.0,0,0.0,4,0.0,4,54.0
5,1,3,False,3,0.5504683210257391,1,0.36963390607687624,2,0.05069228909954365,0,0.02920548379784128,4,0.0,2,0.0
5,3,1,False,1,0.92,0,0.08,2,0.0,3,0.0,4,0.0,4,17.0
5,3,3,True,3,0.98,1,0.02,0,0.0,2,0.0,4,0.0,1,5.2
5,3,1,False,1,0.59,4,0.3925,3,0.0175,0,0.0,2,0.0,3,15.9
5,3,3,True,3,0.72,0,0.27,2,0.01,1,0.0,4,0.0,1,45.2
5,3,4,False,4,0.68,3,0.31,2,0.01,1,0.0,0,0.0,2,12.8
5,4,2,False,2,0.84,3,0.12,4,0.04,1,0.0,0,0.0,3,30.0
5,4,0,False,0,0.58,1,0.35,3,0.04,2,0.03,4,0.0,5,27.2
5,4,3,False,3,0.9,4,0.1,1,0.0,0,0.0,2,0.0,2,9.7
5,4,4,True,4,0.61,0,0.38,3,0.01,1,0.0,2,0.0,1,19.9
5,1,3,False,3,0.5504683210257391,1,0.36963390607687624,2,0.05069228909954365,0,0.02920548379784128,4,0.0,2,0.0
5,2,0,False,0,0.65,3,0.32,2,0.03,1,0.0,4,0.0,3,45.3
5,1,3,False,3,0.5504683210257391,1,0.36963390607687624,2,0.05069228909954365,0,0.02920548379784128,4,0.0,2,0.0
5,1,1,True,1,0.9963888888888889,4,0.003611111111111111,2,0.0,0,0.0,3,0.0,1,17.7
5,1,1,True,1,0.7361111111111112,0,0.24,2,0.02388888888888889,3,0.0,4,0.0,1,17.3
5,0,4,False,4,0.89,0,0.07045238095238096,1,0.03954761904761905,2,0.0,3,0.0,2,13.2
5,0,3,False,3,0.89,0,0.11,1,0.0,2,0.0,4,0.0,2,57.4
5,0,0,True,0,0.69,2,0.3,3,0.01,1,0.0,4,0.0,1,33.9
5,0,2,False,2,0.96,4,0.03,3,0.01,1,0.0,0,0.0,5,22.0
5,2,3,False,3,0.730952380952381,2,0.14035714285714287,4,0.1286904761904762,1,0.0,0,0.0,2,32.7
5,3,2,False,2,0.66,4,0.3,3,0.04,1,0.0,0,0.0,3,12.4
5,2,3,False,3,0.73,0,0.2,2,0.07,1,0.0,4,0.0,3,36.6
5,3,2,False,2,0.6,3,0.28,0,0.12,1,0.0,4,0.0,2,35.4
5,2,0,False,0,0.8661428571428571,2,0.12385714285714285,3,0.01,1,0.0,4,0.0,2,39.2
5,1,3,False,3,0.5504683210257391,1,0.36963390607687624,2,0.05069228909954365,0,0.02920548379784128,4,0.0,2,0.0
5,3,3,True,3,0.73,0,0.23,4,0.03,1,0.01,2,0.0,1,3.8
5,2,3,False,3,0.5504683210257391,1,0.36963390607687624,2,0.05069228909954365,0,0.02920548379784128,4,0.0,3,0.0
5,3,3,True,3,0.68,4,0.3,2,0.02,1,0.0,0,0.0,1,12.7
6,3,0,False,0,0.58,2,0.26,3,0.16,1,0.0,4,0.0,3,70.0
6,2,0,False,0,0.92,2,0.08,1,0.0,3,0.0,4,0.0,2,40.3
6,3,3,True,3,0.935,2,0.06499999999999999,1,0.0,0,0.0,4,0.0,1,52.3
6,1,3,False,3,0.4762381140592435,1,0.4113287685784022,2,0.08575225373198529,0,0.026680863630369117,4,0.0,2,0.0
6,1,1,True,1,0.8129913419913418,4,0.18700865800865799,2,0.0,0,0.0,3,0.0,1,17.9
6,0,3,False,3,0.61,2,0.39,1,0.0,0,0.0,4,0.0,4,36.1
6,3,3,True,3,0.87,2,0.11,0,0.02,1,0.0,4,0.0,1,64.2
6,3,3,True,3,0.4762381140592435,1,0.4113287685784022,2,0.08575225373198529,0,0.026680863630369117,4,0.0,1,0.0
6,4,3,False,3,0.7181666666666666,1,0.2818333333333333,0,0.0,2,0.0,4,0.0,5,4.4
6,4,2,False,2,0.67,4,0.23,3,0.095,0,0.005,1,0.0,2,28.0
6,2,1,False,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,3,17.4
6,1,1,True,1,0.9264595959595958,4,0.07354040404040404,2,0.0,0,0.0,3,0.0,1,18.0
6,2,2,True,2,0.92,0,0.05,4,0.02,3,0.01,1,0.0,1,22.2
6,0,0,True,0,0.62,2,0.36,3,0.02,1,0.0,4,0.0,1,33.9
6,1,3,False,3,0.4762381140592435,1,0.4113287685784022,2,0.08575225373198529,0,0.026680863630369117,4,0.0,2,0.0
6,2,0,False,0,0.65,3,0.34,2,0.01,1,0.0,4,0.0,3,59.7
6,1,3,False,3,0.585,4,0.4150000000000001,1,0.0,0,0.0,2,0.0,3,15.9
6,0,0,True,0,0.4965992063492063,1,0.4934007936507936,4,0.01,2,0.0,3,0.0,1,13.4
6,0,3,False,3,0.8816666666666667,2,0.08833333333333333,0,0.03,1,0.0,4,0.0,3,41.9
6,4,2,False,2,0.7,4,0.27,0,0.03,1,0.0,3,0.0,2,30.3
6,0,0,True,0,0.65,2,0.35,1,0.0,3,0.0,4,0.0,1,40.8
6,3,3,True,3,0.4762381140592435,1,0.4113287685784022,2,0.08575225373198529,0,0.026680863630369117,4,0.0,1,0.0
6,3,3,True,3,0.59,2,0.4,4,0.01,1,0.0,0,0.0,1,21.3
6,3,4,False,4,0.69,3,0.31,1,0.0,0,0.0,2,0.0,2,5.4
6,3,2,False,2,0.72,4,0.27,0,0.01,1,0.0,3,0.0,5,30.2
6,2,2,True,2,0.68,4,0.315,3,0.005,1,0.0,0,0.0,1,23.2
6,3,4,False,4,0.71,3,0.28,0,0.01,1,0.0,2,0.0,2,9.6
6,3,3,True,3,0.87,0,0.09,2,0.04,1,0.0,4,0.0,1,63.8
6,2,0,False,0,0.7083333333333333,1,0.16,3,0.1,2,0.03166666666666666,4,0.0,4,38.6
7,1,3,False,3,0.6016666666666667,4,0.38833333333333336,0,0.01,1,0.0,2,0.0,4,24.7
7,3,2,False,2,0.8178333333333333,0,0.1721666666666667,3,0.01,1,0.0,4,0.0,3,60.5
7,0,2,False,2,0.89,0,0.07,3,0.04,1,0.0,4,0.0,2,46.4
7,0,0,True,0,0.69,2,0.31,1,0.0,3,0.0,4,0.0,1,40.1
7,3,3,True,3,0.486521710170603,1,0.4133435840922724,2,0.07432959933857924,0,0.025805106398544882,4,0.0,1,0.0
7,3,4,False,4,0.5013333333333333,3,0.39866666666666667,0,0.09,2,0.01,1,0.0,2,15.1
7,4,3,False,3,0.5048333333333334,2,0.45516666666666666,4,0.03666666666666667,0,0.003333333333333333,1,0.0,3,32.1
7,4,4,True,4,0.56,3,0.44,1,0.0,0,0.0,2,0.0,1,10.0
7,0,0,True,0,0.89,2,0.1,4,0.01,1,0.0,3,0.0,1,14.2
7,1,3,False,3,0.486521710170603,1,0.4133435840922724,2,0.07432959933857924,0,0.025805106398544882,4,0.0,2,0.0
7,1,1,True,1,0.9921818181818182,4,0.007818181818181818,2,0.0,0,0.0,3,0.0,1,17.7
7,0,0,True,0,0.4761666666666666,4,0.3738333333333334,1,0.06083333333333333,3,0.05283333333333332,2,0.036333333333333336,1,8.9
7,2,0,False,0,0.64,3,0.32,2,0.03,1,0.01,4,0.0,3,37.6
7,0,1,False,1,1.0,0,0.0,2,0.0,3,0.0,4,0.0,2,17.2
7,2,3,False,3,0.8714999999999999,4,0.1085,0,0.02,1,0.0,2,0.0,5,25.2
7,1,1,True,1,0.9921818181818182,4,0.007818181818181818,2,0.0,0,0.0,3,0.0,1,17.7
7,1,3,False,3,0.486521710170603,1,0.4133435840922724,2,0.07432959933857924,0,0.025805106398544882,4,0.0,2,0.0
7,2,2,True,2,0.755,0,0.20149999999999998,3,0.0435,1,0.0,4,0.0,1,39.6
7,2,0,False,0,0.64,3,0.32,2,0.03,1,0.01,4,0.0,3,37.6
7,3,3,True,3,0.486521710170603,1,0.4133435840922724,2,0.07432959933857924,0,0.025805106398544882,4,0.0,1,0.0
7,2,3,False,3,0.69,4,0.31,1,0.0,0,0.0,2,0.0,5,12.4
7,3,2,False,2,0.61,4,0.18,0,0.14,3,0.07,1,0.0,4,20.7
7,3,0,False,0,0.45000000000000007,2,0.42999999999999994,3,0.12,1,0.0,4,0.0,3,59.6
7,3,2,False,2,0.7813333333333334,0,0.19366666666666663,3,0.025,1,0.0,4,0.0,3,43.2
7,3,3,True,3,0.67,0,0.1868333333333333,2,0.14316666666666664,1,0.0,4,0.0,1,58.9
7,3,2,False,2,0.7996666666666666,3,0.2003333333333333,1,0.0,0,0.0,4,0.0,2,51.2
7,2,3,False,3,0.89,2,0.07,0,0.02,4,0.02,1,0.0,2,21.1
7,3,0,False,0,0.66,3,0.21,2,0.13,1,0.0,4,0.0,2,41.8
7,4,0,False,0,0.63,4,0.33,2,0.04,1,0.0,3,0.0,2,19.8
8,1,3,False,3,0.490421194478425,1,0.4313210846174031,2,0.07825772090417185,0,0.0,4,0.0,2,0.0
8,0,2,False,2,0.73,3,0.24,0,0.03,1,0.0,4,0.0,3,45.7
8,2,0,False,0,0.61,2,0.34,3,0.05,1,0.0,4,0.0,2,46.2
8,3,0,False,0,0.78,2,0.12633333333333333,3,0.09366666666666668,1,0.0,4,0.0,3,56.3
8,2,2,True,2,0.63,3,0.24,4,0.13,1,0.0,0,0.0,1,5.9
8,3,1,False,1,0.64,3,0.35,0,0.005,2,0.005,4,0.0,2,44.0
8,4,3,False,3,0.62,2,0.19099999999999998,1,0.16899999999999998,4,0.02,0,0.0,4,7.4
8,1,3,False,3,0.98,4,0.02,1,0.0,0,0.0,2,0.0,3,4.9
8,0,0,True,0,0.47725,3,0.38275,4,0.12,2,0.02,1,0.0,1,28.8
8,0,3,False,3,0.6,1,0.26,4,0.11,2,0.02,0,0.01,5,26.4
8,0,3,False,3,0.59,2,0.28,1,0.1,4,0.03,0,0.0,5,26.1
8,1,1,True,1,0.6934880952380952,2,0.2865119047619047,0,0.02,3,0.0,4,0.0,1,17.4
8,4,4,True,4,0.5536666666666668,0,0.3,2,0.08,3,0.06633333333333333,1,0.0,1,14.7
8,2,3,False,3,0.5373333333333334,4,0.4426666666666666,2,0.02,1,0.0,0,0.0,3,32.1
8,1,1,True,1,0.9946666666666666,4,0.005333333333333333,2,0.0,0,0.0,3,0.0,1,17.7
8,3,3,True,3,0.97,2,0.03,1,0.0,0,0.0,4,0.0,1,44.8
8,2,3,False,3,0.672095238095238,2,0.18290476190476188,0,0.13499999999999998,1,0.01,4,0.0,2,43.2
8,3,3,True,3,0.92,4,0.07,2,0.01,1,0.0,0,0.0,1,6.8
8,3,0,False,0,0.605,3,0.39,2,0.005,1,0.0,4,0.0,2,57.5
8,0,3,False,3,0.490421194478425,1,0.4313210846174031,2,0.07825772090417185,0,0.0,4,0.0,4,0.0
8,1,3,False,3,0.490421194478425,1,0.4313210846174031,2,0.07825772090417185,0,0.0,4,0.0,2,0.0
8,3,3,True,3,0.79,0,0.2,4,0.01,1,0.0,2,0.0,1,3.7
8,2,4,False,4,0.7036666666666668,0,0.21,3,0.06633333333333333,2,0.02,1,0.0,4,31.8
8,3,3,True,3,0.85,4,0.09,1,0.06,0,0.0,2,0.0,1,10.4
8,3,3,True,3,0.490421194478425,1,0.4313210846174031,2,0.07825772090417185,0,0.0,4,0.0,1,0.0
8,3,3,True,3,0.490421194478425,1,0.4313210846174031,2,0.07825772090417185,0,0.0,4,0.0,1,0.0
8,3,2,False,2,0.44299999999999995,1,0.3669999999999999,0,0.12483333333333332,4,0.06516666666666666,3,0.0,5,8.4
8,2,3,False,3,0.96,2,0.04,1,0.0,0,0.0,4,0.0,2,51.4
8,4,0,False,0,0.61,4,0.251,2,0.12,3,0.019,1,0.0,2,31.5
9,0,3,False,3,0.93,4,0.06,1,0.01,0,0.0,2,0.0,4,3.6
9,2,0,False,0,0.94,2,0.05,3,0.01,1,0.0,4,0.0,2,34.0
9,2,3,False,3,0.76,2,0.22,4,0.02,1,0.0,0,0.0,2,20.9
9,1,3,False,3,0.88,2,0.07,4,0.05,1,0.0,0,0.0,4,11.0
9,1,0,False,0,0.728519841269841,1,0.2714801587301586,2,0.0,3,0.0,4,0.0,2,13.4
9,1,3,False,3,0.489646299545704,1,0.44150199942665014,2,0.049471775323812105,0,0.019379925703833664,4,0.0,2,0.0
9,2,3,False,3,0.489646299545704,1,0.44150199942665014,2,0.049471775323812105,0,0.019379925703833664,4,0.0,3,0.0
9,3,0,False,0,0.69,3,0.26,2,0.05,1,0.0,4,0.0,2,42.1
9,3,3,True,3,0.96,2,0.04,1,0.0,0,0.0,4,0.0,1,6.6
9,4,3,False,3,0.87,2,0.13,1,0.0,0,0.0,4,0.0,5,6.3
9,4,3,False,3,0.97,2,0.03,1,0.0,0,0.0,4,0.0,5,5.5
9,2,3,False,3,0.45233333333333337,1,0.4076666666666667,0,0.12,4,0.02,2,0.0,5,8.4
9,1,4,False,4,0.65,3,0.34,1,0.01,0,0.0,2,0.0,3,2.5
9,2,0,False,0,0.853952380952381,2,0.11604761904761904,1,0.03,3,0.0,4,0.0,2,39.1
9,0,4,False,4,0.58,1,0.28,3,0.11,2,0.03,0,0.0,5,27.3
9,0,3,False,3,0.65,2,0.35,1,0.0,0,0.0,4,0.0,4,70.4
9,2,2,True,2,0.7498333333333335,0,0.2451666666666667,3,0.005,1,0.0,4,0.0,1,42.8
9,0,2,False,2,0.67,3,0.32,0,0.01,1,0.0,4,0.0,3,48.8
9,0,4,False,4,0.8056666666666666,3,0.19433333333333333,1,0.0,0,0.0,2,0.0,4,14.9
9,3,3,True,3,0.489646299545704,1,0.44150199942665014,2,0.049471775323812105,0,0.019379925703833664,4,0.0,1,0.0
9,3,2,False,2,0.39132142857142843,4,0.31494047619047605,3,0.2937380952380952,1,0.0,0,0.0,3,32.2
9,3,0,False,0,0.9,1,0.06,2,0.04,3,0.0,4,0.0,4,25.9
9,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,58.6
9,1,3,False,3,0.68,1,0.18,0,0.12,4,0.02,2,0.0,2,16.9
9,3,0,False,0,0.69,4,0.31,2,0.0,1,0.0,3,0.0,5,28.4
9,3,3,True,3,0.89,4,0.11,1,0.0,0,0.0,2,0.0,1,10.7
9,3,0,False,0,0.63,2,0.37,1,0.0,3,0.0,4,0.0,4,39.4
9,3,2,False,2,0.7498333333333335,0,0.2451666666666667,3,0.005,1,0.0,4,0.0,3,42.8
9,4,0,False,0,0.63,3,0.2005,1,0.14949999999999997,4,0.02,2,0.0,4,8.5
