resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{'id': 40463409, 'resource_state': 1}",Afternoon Run,16154.4,4168,4285,12.4,Run,Run,,Garmin Forerunner 235,5955553217,2021-09-12T21:36:32Z,2021-09-12T17:36:32Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,11,0,1,0,"{'id': 'a5955553217', 'summary_polyline': 'orxyF`}nfODG^Gd@ABCFoBPY^[x@E|@BTGNk@?o@Go@?kDZWh@?VDlAD`FKd@@f@Ad@BdAE`JMlGExBId@G?G_@c@Yg@Oq@S}AMcBEcB?m@Gc@Qi@Qs@Ew@As@FaB@gBPmCD_FHgBHu@No@r@sF`@}Af@wAVi@r@oAXa@r@w@Xg@dAy@|@_ArAgBp@qAn@sAd@yAh@cE\\aDJSHi@TeCBu@R_BJk@NiBDm@@w@MkBc@sCEq@Mq@UaBMk@c@wAIi@GsDJsDJq@Po@r@kATi@Nk@Xc@d@uANs@Pi@vAeDd@_BnAcDzBoCVg@x@gAXi@Rk@Lm@^kEOwC?kBOsC?s@UoCUi@[g@O[Oo@Eo@Oo@U_BOm@Io@IcBS_B@m@OeBAu@EyE@k@P}DGmBJsCIiAm@iCEo@KkGKeDGqE@s@KwEEgBKk@qAeCoDmGwHsNk@yAs@wA[a@mDkGsEcJq@mBo@qA_@a@c@O_@I][wDeIsC_F{AiDm@kAQk@Gq@Bu@HeBHo@Bs@Ao@Ms@m@{AOq@Gq@@sCDgBZuCVoA^qCj@oELk@Vo@~@_CVc@tB{CjB_DrAqB^c@l@i@q@r@Yh@_E~FmArBiAvB}@~BQl@s@jESfBq@bEShB?dDFfBLr@j@xAPr@Dn@Ap@_@`FBr@Tn@hBlClA~Bl@vAt@rAlDzGZb@\\J`@HX\\d@fAhBrD`BlDvCpFnBdEjArB\\f@j@rApCpFnExHxB`EdAtBNl@HxCBlEHdDBnERvC@t@Hp@Hl@n@pCDn@GnB@n@ChAEn@B|CI~C@n@JhB@jCFfB\\vCZzAn@nEd@tALp@|@~O@n@?r@SdCUdBUn@{AdBaA`A]h@_@b@s@jBUd@g@vAYj@qAfDQl@On@Qj@a@`BSf@qAhBUb@Ml@Ep@CfB?p@HbDFn@X~A`@|AJn@Fn@b@fC\\rCDt@Ar@UnCMn@{@lHq@tGa@dCe@lAeBrCoAjByDtD{@hAy@nAYj@Sj@_@|Ai@dEMl@Ip@Cb@OvFItAUlI?lBDt@Nl@Lp@HhBNp@h@bGb@tAU`@e@FkHF_ELIDAt@Kp@_@Ri@AuBDoAC}DPqGD[H[~A@jBYd@oBBg@JEr@@p@?`Be@JU?', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.091129, -85.11457]","[41.090918, -85.115104]",3.876,5.4,88.4,True,154.0,166.0,False,True,231.1,225.0,6330749779,6330749779,garmin_push_7483563813,False,0,0,False,81.0
2,"{'id': 40463409, 'resource_state': 1}",Lunch Run,16171.0,4107,4177,12.5,Run,Run,,Garmin Forerunner 235,5945199695,2021-09-11T16:21:37Z,2021-09-11T12:21:37Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,1,11,0,1,0,"{'id': 'a5945199695', 'summary_polyline': 'qsxyFd{nfOzAEFe@Ay@@QH_@LQv@Eb@Jf@@XABC@M?qAT[Po@@iBFk@d@Mh@?jAR~DAtBEv@Br@GxD@pACnAKzBAh@GvFKTMo@qAWm@MaBWeBIgBIq@Oo@Ue@Iu@?cBFmB@kBN{ELmA@w@Dq@p@yGLaALw@Ni@Rm@Xg@dCqDjAqAbBwAvAmBr@iAp@sAf@_BViBNcBd@wCTuCx@wGFm@HyCKgBWiBm@sCs@gESm@McAAiBD}A?w@JgAPq@h@oA^c@t@mAn@qCPi@Tq@fA}Bb@wANo@dA{BXc@\\[x@cAv@mAn@s@Zg@`@gBFo@H_C?q@MeBU}FQmBIiBGq@Yg@]c@EMKYW}A[_DYuE_@oEGwCB{BDo@HiKEm@Ko@u@qCEo@CmE?_DIoFGgBAw@BeBCmBGo@Um@eBiD{CiFeDsG_BoC{@mBe@_A{@sA{C}F_BmCq@sAo@wAi@aAc@wAs@sAUk@]Yc@Ec@Y[g@gAcC]i@kBuDyCwFsBsENeBL_CBu@Co@Ko@q@aCGq@CiEFqAPiB\\qBd@uDP}@TaBl@eBp@wA`BaCPe@p@oAxAoBnAsBLk@G@Qn@Yh@sAnBUh@oAnBkA|Bu@nAaA|BMj@a@~Cq@hEEp@a@zCCr@BjEFt@Pj@Zh@Rh@N~@An@_@nCK`BJt@JX~BzDfA~BlApBlAdC|BlE^Zb@F`@Xv@nAlBrD|AjDnAbCjBbDVn@n@hAbAxBXd@z@|Br@jAdE`IjBzCxDjHHp@CrCFdBLrEAxF@x@L~ACr@Dt@fA`EJt@@r@KtACv@@n@Ip@GbBIrE@fBFp@J~Cb@hEJv@f@rCDv@Jn@p@vANr@HlB@fABd@j@rFDdBAr@S|BYbBMl@Ud@y@hAWl@[\\[b@aB|Cu@fAs@vAc@`BWf@i@xAyAnF_@`@w@xAYn@Mp@En@@jBJlB@t@pApIj@nCHv@J`B?n@IdBaA~IKn@[jEQjBWdBOr@Wl@q@rA[h@y@fAoArB]b@}@x@{@~@aAz@kApBYf@Un@[dBOfBSvAYlGQtBIpCEtBGv@GjB?p@Hp@d@|AJjBPzAHlBDp@X~A\\dA[b@sCLuB@}DLyC?_EL_JLwBGc@FKPBr@?r@Sj@BxCQf@a@NuBLY\\Cn@HnBITkAH', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.09129, -85.11427]","[41.0911, -85.115107]",3.937,5.1,86.6,True,163.6,186.0,False,True,233.8,225.0,6319881254,6319881254,garmin_push_7471735513,False,1,0,False,119.0
2,"{'id': 40463409, 'resource_state': 1}",Evening Run,12936.5,3606,3764,14.1,Run,Run,,Garmin Forerunner 235,5945198880,2021-09-08T22:04:02Z,2021-09-08T18:04:02Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,2,0,1,0,"{'id': 'a5945198880', 'summary_polyline': 'yrxyFz{nfO\\Qx@SAuA@[FWHMLMb@EnBHHGDm@KyCLLXa@B[LEd@A|ARv@Ch@FtB@jADf@Ad@@d@EtBFj@AEw@~AMXAP@^EbA?fAG~BEr@Bf@EhACb@M?E]c@Sk@Mo@_@yCCo@@q@GgAGm@We@Si@Iq@Co@@y@JaB?q@Ds@FsC^qHn@yFHs@Nm@d@wALo@Rk@l@uAXe@\\]xAcB~@_Av@aApAiB\\a@r@mAd@{ANo@`@kCLaB`AyHj@aGDaBAgBcAaHMs@Qm@g@qAGo@KmBAgBTsCV}APm@p@kAn@oAr@cCTeARk@nAiCn@_Cp@iBPc@b@s@`@e@^Yn@mAz@_AVi@^{ARcBFgBI_BCaBWeEMwCQi@[k@Ui@Km@U_CYcCEs@a@uCYuECkD@gCH{CReDImAk@oC]cDIkCCmCDu@Aw@M_CAsCQkEEyBMo@iBwD[i@]a@iAuBk@kAy@oAwBqE_BuCSi@aAuB]c@oAuB_EuHqBkEcAcCQ[r@fAlAnCv@nAr@pAVf@Tj@~CbG~B`E~@pBpDdHvAhCr@jAnEnINj@HnEDn@@pEJxC?dBDlB?bBFhAHp@p@lCFdAEhBBdBA~ES|GT~AJpCPbBlAdIPp@Td@Pl@Hl@\\`G?r@Fv@P|E_@nEKr@Sl@}@|@Yb@Wd@w@fAa@^Wf@m@tAYd@y@dCm@vAi@zA_@xAUd@Or@Sj@Yr@mAhBSl@MfBEdAJzBT|C\\`CPr@Jp@\\vC`@pCBn@@n@GnBYhCG`Bo@hEm@|FKn@YzAg@vAUd@[^Ud@Y`@]b@}@|@_AdAeA|@Yb@_@ZYj@u@jAo@tAe@|AM|AIn@_@|AO~ASxDGl@QlH?nAGr@Ct@@p@Dn@XbBJfBV`B\\nEJp@`@vAAFa@Nc@ByDHcB?{DHOFCt@Ip@a@Ro@?_FNc@?g@Iw@@g@J{DJqA@e@HMl@DxC_@b@KBuBBIDMl@Cz@KBu@@', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.091171, -85.114373]","[41.09098, -85.114611]",3.587,4.9,86.6,True,146.2,159.0,False,True,231.0,225.0,6319880332,6319880332,garmin_push_7471734657,False,0,0,False,34.0
2,"{'id': 40463409, 'resource_state': 1}",Evening Run,12879.9,3495,3687,20.4,Run,Run,,Garmin Forerunner 235,5920298775,2021-09-06T22:24:57Z,2021-09-06T18:24:57Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,1,6,0,2,0,"{'id': 'a5920298775', 'summary_polyline': 'soxyFd}nfOJIFYDqBGQd@ErBEB?DGBs@No@Dq@As@IeBLg@f@EpAHnAAd@BfA?vBElA@b@ErBA~AIlACnGAf@Cf@Ah@ElBCDS[c@GMOw@_@{DWyDESSi@Ko@GmBJeBL{HRkFXoDXiCJm@Ro@Nu@x@eCVg@Va@~@{@Xa@bAy@Z_@^a@Ze@~@eAzAmBh@sARo@Jm@NcBb@sC\\{CR{ATgC`@wC?q@F_BAq@Gu@YoCKq@Om@Go@[_B_@uAKq@IiBDs@?aBBs@LgBRaAVi@Ze@Z_@fAqDTsALa@lCyGPq@h@sAz@aAtBoC`@_@Xm@V{@Lu@Ds@Jq@Do@?w@As@_@cJQsCQo@]e@Sg@Kk@_@uC[kBQiBOcBCu@O_BCkB@cBEw@?o@LiE@cCEe@HnCCbBGbBCdBFjBZzC?v@Ht@Lt@n@`Gd@tCPl@Vf@Jr@Fn@`@bJFdBJbBAp@KtCa@bB_AbAq@fA]\\Wb@u@`A[~@Uf@]f@wApD_AbCa@`B_AbCm@lAu@pAUn@Gr@IdBDfBHp@JfBTfBp@fDn@bEHp@LhB@p@Et@OdB[fBGn@Y`B_@rCIt@Cx@e@fEMp@Oj@_BbDoAlBmAtA{BxB[b@Yf@uAlBs@hBOj@g@lEKl@U|C]fLGt@?n@GbAHvDNn@Dp@VjBPjBF~AHp@F^Pj@Xd@DRIFe@H]BsCBqBJcE?qAF}D@e@ByDHk@?uBBc@?iAKc@BYR@r@J`BCr@Sf@?XDv@GVg@RyBFSf@B|@GTmABOIj@A\\DHn@HtAB`A@lCJrB@p@Jp@DhB@nBHl@Br@Er@@bBDr@Tf@Fp@Ep@Kl@@r@Dn@Nr@HN^Pd@LnA@~AC^YPm@Gs@Mo@OiBM{@?q@c@aBWg@Ye@_@aBIq@Fs@Gu@UqAc@P_FTmABe@CmA@uDNuEHqAEaEVa@Nc@DuBCy@?CCQo@@u@HUxCCd@Bp@Jd@?hAGf@BnAEJ@vBGh@CbPWnAIjAA^E?u@QeGW[qAJyCNe@AoAD', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.090669, -85.114589]","[41.091636, -85.115444]",3.685,4.8,88.2,True,144.4,166.0,False,True,237.7,225.0,6293833509,6293833509,garmin_push_7443755928,False,0,0,False,30.0
2,"{'id': 40463409, 'resource_state': 1}",Afternoon Run,8052.2,2206,2206,7.5,Run,Run,,Garmin Forerunner 235,5920296315,2021-09-05T19:27:01Z,2021-09-05T15:27:01Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,4,0,1,0,"{'id': 'a5920296315', 'summary_polyline': '}rxyFx}nfO@s@BKfACZUCqAHGnAAfBMRc@M}E?mBBUd@Id@@~@JZ@dROpBBlAGjA?f@EpFG`@Qq@mAQs@U}CMm@Ks@Em@?a@Gq@_@kAGw@Aq@@s@H_BA_BRmF@cCFq@Nm@TwC^yCXcBNo@r@kAbAoA|@_Ax@aA~AsA|@aAfBkCj@uA`@{Ar@yGVcBFo@Bs@PiBNq@`@_CFs@FcBEeB}@oFUeAQaBu@sDEq@Cs@@sAh@eEJq@Ve@z@eAb@aA~@aEPo@~BwFXk@h@yAVe@^]Xg@\\[p@oA~@cA^{AJs@He@Gp@Mp@M^Uf@Uf@[`@QXoBjCaBdD{@bCwAfD]|Ae@xAi@tAu@rAWj@Kn@Ev@ObBAt@@dCFLJt@?p@Jr@d@|ANp@|@tFHhBCr@SvBOp@SvAAj@KrAQfBUfB_@fEe@rCQj@e@bAq@nA]b@Yl@Yb@y@bA}@x@}@bAkC|DUh@e@tAOr@y@nFQ|CKr@[|FIr@DnBCj@MdBCp@Fn@NXPl@@t@VvAX|FJr@Rh@\\h@Al@c@JwAFcC?y@FgB@i@Bg@A}CHcDCcGRsA@i@AiAKi@DUX@fBQ`ADbDI^uCHQd@AxCEL}BJk@?EHl@QXA', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.091191, -85.114687]","[41.091122, -85.115047]",3.65,4.7,86.5,True,150.6,190.0,False,True,232.5,225.9,6293830932,6293830932,garmin_push_7443753333,False,0,0,False,31.0
2,"{'id': 40463409, 'resource_state': 1}",Morning Run,3239.2,909,948,2.6,Run,Run,,Garmin Forerunner 235,5905619329,2021-09-03T13:24:16Z,2021-09-03T09:24:16Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,1,4,0,4,0,"{'id': 'a5905619329', 'summary_polyline': 'epazFdfmfOPmA@m@KOsC{AmAk@o@a@{CcBkAg@cAm@iCsAqCgAc@YY_@Wc@c@SqFsAiCe@i@AmAGc@?e@Ge@?wBUkA?}CIyCUc@I}@WeAc@mA_@mBa@g@B_@`@Gn@Ft@C`@Bz@?_@Dg@GeBFa@Xc@d@KjAXnGzBbD\\pBJd@BpACzBDf@BfA@vBLh@F~Cj@zDbAd@Nx@lAd@TjA\\d@RrEdCzKrGX^XhBVn@', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.136839, -85.105789]","[41.136883, -85.105696]",3.563,4.1,87.8,True,153.0,162.0,False,True,235.2,231.8,6278446406,6278446406,garmin_push_7427442162,False,0,0,False,17.0
2,"{'id': 40463409, 'resource_state': 1}",Morning Run,3513.3,797,900,0.0,Run,Run,,Garmin Forerunner 235,5905618971,2021-09-03T12:56:15Z,2021-09-03T08:56:15Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,1,3,0,1,0,"{'id': 'a5905618971', 'summary_polyline': 'cwazFxdmfOi@FKBSPKVA\\D\\JTNLRDxDMPCPKP[DW@WEUKQQKUEgDDWEKEd@@LE@BABFC?DF?iANQLMTCZDh@DJLPPHR@zDQPINQJUDWAYIUOQSGUAwCHI?[OCBB@j@?LE?FPCDDwANSJMTEX@ZFXNRPHRBpDORCPMNSHY@YEYMSSKWC_CHW?q@Kl@BFCEBF?NCH@qAT_@b@EZB\\HVLNRHR@tCIZAPGNOJWDY?WAMQ]UIm@?_CJc@Ij@@HEd@IR@?BA@qBRSHMPGXA\\DXRZPJH@v@?|BMZMNSLWBMAg@IUOOUGsDJMO@CH@RJh@IBBDEH?VBKBc@DkAH[LEHEHGX@f@N\\NLNDP@jDKZMLSLc@?e@IUOOQGg@?iCLg@FOJKREZ?XFTJPPJNDtDQZIPOJUFWAWGWMOSKSCyBDc@DAHLt@J`@Zf@l@@', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.137949, -85.105566]","[41.137503, -85.106268]",4.408,6.6,88.5,True,145.6,172.0,False,True,233.5,233.2,6278445947,6278445947,garmin_push_7427441703,False,1,0,False,8.0
2,"{'id': 40463409, 'resource_state': 1}",Morning Run,3224.6,864,864,0.0,Run,Run,,Garmin Forerunner 235,5905618204,2021-09-03T12:14:23Z,2021-09-03T08:14:23Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,4,0,5,0,"{'id': 'a5905618204', 'summary_polyline': '}razFtimfOPGXWPe@@WCMGSKOKKSA[@GCCM`@EN@TJVXPj@Ap@IVYZe@LmAHoABW?c@UUe@Gm@@[Ji@`@_@d@G`@AtBEf@B\\XRn@?n@Oh@a@^sAHe@FoAHe@C_@}@Go@D]Pg@JM`@QrAItBCb@VXf@BR?l@Up@]XmCNiA?a@MYm@Ik@Hu@Zg@d@O`E?d@TJPPn@Gt@[f@a@NuBJmADe@OYk@Im@Fu@\\g@f@OhEB`@NVj@Bt@Sp@]\\i@JoAByB?]c@Oi@?w@Ri@`@_@b@EbDCf@F\\XPr@Al@Wp@YRa@HgEH_@_@So@Aw@Po@b@]h@C|C@f@F^`@Jp@Ip@[f@e@NkA@c@KM?ED', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.137276, -85.10635]","[41.13784, -85.10641]",3.732,4.4,85.6,True,149.5,160.0,False,True,233.3,232.9,6278445156,6278445156,garmin_push_7427440976,False,0,0,False,12.0
2,"{'id': 40463409, 'resource_state': 1}",Afternoon Run,12950.2,3377,3606,13.8,Run,Run,,Garmin Forerunner 235,5905617701,2021-09-02T21:05:19Z,2021-09-02T17:05:19Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,5,0,1,0,"{'id': 'a5905617701', 'summary_polyline': '{pxyFr|nfOZ?BABK?qAKo@@a@QcCHc@Lc@JCjAC~AKFPB?n@K`BM`GQb@D~ISf@BtBAlAC`DQdEFTCAk@Io@y@aA[eBQsAe@{F[}AEu@GkBAu@Ds@?w@FeBRwBCu@Hy@HiDt@sHLg@h@sAxAwC~@gA|B}BZ_@tCcEx@mAh@uAXeBPiBTaBZ_DJeB`@eC\\oEBu@KuBOiBUcBcAoFYgBGs@G{C@q@LiAZiBRm@Xk@Z_@Tc@v@iC^_BVm@jAcCd@}AfAeCVc@\\a@nAmBv@cA`@a@NU^{AJo@Hw@HeCAeBKgDS_ESaBEq@Km@[g@Wk@SaBi@qCCs@m@kGKs@Cw@@}CCkBDiBAs@BoAEwADeCAu@Mq@a@_BIm@BqEGo@Cs@?qCKuC?oCGoB@iBCo@Ku@Sm@eB_DmA_CUi@k@aAgA{AuCiGu@oAi@mAc@s@s@wA]g@wBoEg@y@iCcFLNjAbB\\n@HVj@~@`@x@pAvBPj@pA`Cj@|AlAlBp@rA~@vBjArBnDhGnB`EN^FpA@v@?hBGfBBfBF`BA|CJ~CMhB@t@Fl@bA~BNl@Bv@CdBEn@MhB]|CAr@XfBBr@XrCJlBHxCDp@f@~CVrCVh@Zd@Rj@RhBDn@J~CDxCJzCGx@G`BQfBMp@Yd@Un@]d@wBhCWj@Wb@_@^Wb@g@tAOn@Ud@Un@Sp@u@`Cq@nAQn@Uj@aA|AIVKr@MlCQhBAv@Er@@Xr@hCb@~Cr@|DHn@LnB?p@QfBy@~Fc@lEIfB]rCM~AOr@Qj@u@fAeA~BoAjB]d@a@\\{@`AaAx@[d@{@~@Wj@g@bDm@xAe@xAc@xCGn@EzHK|AAxBKzCFr@Rj@Dn@@n@TjBBr@Pp@LdBJp@Vl@d@f@Dj@GJi@JiBBcABgAAc@@UAe@BmEHqBCe@Fi@@mAJ_B?uBFqA@mA?k@Ei@?]ZF`BG^DzCOj@]ZeFNoA?oADWd@C`BDx@HDtBA', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.090861, -85.114493]","[41.091329, -85.115064]",3.835,5.4,88.1,True,148.6,162.0,False,True,232.8,225.0,6278444528,6278444528,garmin_push_7427440475,False,0,0,False,45.0
2,"{'id': 40463409, 'resource_state': 1}",Cool Down,3223.1,835,835,4.4,Run,Run,0,Garmin Forerunner 235,5887033132,2021-08-31T23:49:10Z,2021-08-31T19:49:10Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,5,0,1,0,"{'id': 'a5887033132', 'summary_polyline': 'amvyFt`jfO?n@XtCtBtKd@|D?j@GdBIr@Ml@Eb@}@vF]xCCr@QfB[jC[lAiAtBeAjBuArBY\\aAx@q@r@kClDUf@Ul@k@lEWpA_@dFKrEIfBGtCMxCBl@Ln@Nh@Hn@FbB\\xCP`CJn@Tl@F\\KRc@FsBNcDLc@Ci@Bg@Ag@@g@CoAF}HHi@CiCHwB?gAIi@FQLIl@Ep@NlF_@\\e@NkALg@NEh@?lBA`@g@HeBFADD@', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.080019, -85.089544]","[41.091378, -85.115211]",3.86,4.8,90.7,True,162.6,180.0,False,True,230.6,225.9,6259042657,6259042657,garmin_push_7406918109,False,0,0,False,23.0
2,"{'id': 40463409, 'resource_state': 1}",Rep 2,3223.6,673,673,2.5,Run,Run,3,Garmin Forerunner 235,5887032832,2021-08-31T23:37:04Z,2021-08-31T19:37:04Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,5,0,1,0,"{'id': 'a5887032832', 'summary_polyline': 'wawyFfkcfOrAjCpAzBfBnDfCjEd@~@b@fAh@nAfBdDzElI~DvHRb@HVF`CHnABdBAlBLlCD|BBh@?jDBx@NvA^hARhABn@SxNB`EEn@d@bGDdBPjB\\~AVfBTf@Zf@Rl@BXN`DLbBBtERfDEhCO~@m@tA[\\}@zA_@\\a@r@s@v@a@x@GRu@rAwArDg@|Ag@vBYl@St@i@nAs@fA[j@QjAK`B', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.083325, -85.055393]","[41.079961, -85.089229]",4.79,6.0,92.9,True,162.5,191.0,False,True,229.3,225.0,6259042280,6259042280,garmin_push_7406917673,False,0,0,False,19.0
2,"{'id': 40463409, 'resource_state': 1}",Rep 1,3229.7,670,670,4.2,Run,Run,3,Garmin Forerunner 235,5887032422,2021-08-31T23:21:15Z,2021-08-31T19:21:15Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,5,0,1,0,"{'id': 'a5887032422', 'summary_polyline': 'slvyFj|ifOHcANu@`@w@t@aAl@gBN{@Pm@tCkHVe@z@}BdB{BdAeBZ[NUVu@Py@ReBJeBKqBKaFIy@UyCCaACUQa@W_@Uk@Mi@I}@g@kCKy@CaAQkBEuAMsAEsBEk@CoCFcD?_CDi@B{BUkAa@wAOgAAcEEcAB_@A_DKaDB}AAyBI{CKmASm@gA}BgB_DuAyB[o@q@kAmAcCiBkDm@wAgD_Gu@{A_CmEqBgDy@eB', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.079944, -85.088858]","[41.083684, -85.055025]",4.82,6.2,90.9,True,168.0,177.0,False,True,229.3,225.0,6259041858,6259041858,garmin_push_7406917153,False,0,0,False,22.0
2,"{'id': 40463409, 'resource_state': 1}",Warm up,3281.3,886,886,0.0,Run,Run,0,Garmin Forerunner 235,5887032175,2021-08-31T23:05:07Z,2021-08-31T19:05:07Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,5,0,1,0,"{'id': 'a5887032175', 'summary_polyline': 'wrxyF`}nfObAINIAo@Ha@By@HSRCxA?r@@HEBe@@w@MeCAcEDW^XXj@NPd@PjAJvBGxBApA?h@Bh@AtB@f@ApAMf@CrFGtFMPMm@}@Mk@]gEKkBQeB[gAE]EaCBqCDy@DqCDs@LoE`@gCBo@\\_DZaBPk@Vc@Tg@Zg@Vi@Za@zAaBbAw@`@_@pBkCpAwBf@oAZkAJgB^aCDm@TcBFq@RuAFeAHg@Fy@D}@Lo@PgDIyAMkAs@wDWeBm@sCQkBAg@?kBBg@', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.091161, -85.114567]","[41.079992, -85.089184]",3.703,4.4,87.9,True,138.2,181.0,False,True,231.0,225.9,6259041472,6259041472,garmin_push_7406916692,False,0,0,False,7.0
2,"{'id': 40463409, 'resource_state': 1}",Morning Run,9731.6,2634,2778,34.5,Run,Run,,Garmin Forerunner 235,5877205486,2021-08-30T12:25:28Z,2021-08-30T08:25:28Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,6,0,1,0,"{'id': 'a5877205486', 'summary_polyline': 'sj~yFntofOEPSjDQ|B_@VYBa@SS@e@Ji@?i@Qe@Ei@AoCYqBG{CBc@Ge@PI`CJd@`@Hp@a@t@Eb@Md@EV`@d@Jb@VRf@@JEXB^HFrDKb@OVe@Km@]SY_@Gq@@q@FCJ@f@Rd@@`@K`AF`@KXa@d@sEJs@Nm@Xm@Zi@FSVFTQBs@EcACGs@g@e@e@COFm@CEOIeBi@oAYg@SkA]uCgAmAa@mBw@{DqAoB}@uBo@cK}D}CeAe@QgAq@kA]kBu@iA_@uCy@e@Qe@Wa@Y]_@_@c@c@}@oAsDw@kCw@kAUm@Gw@CqBBiBBq@?kA[_@Q?ILEdBEb@BNFOBmBO}DIeDGm@CAcBZcAb@c@ImA[_@O_@S_@WmB}@iAo@e@OuCgA_Aw@a@Qc@Uc@]cAaAq@sAYa@Si@Ye@c@U][Om@e@oEDiBIq@Yk@q@cABs@Ju@NeBDs@Hu@\\eBFq@TcDAw@Ms@Me@Yi@aAw@]_@c@T}@jAqCzC_@X}Av@iAn@eBzAmChBYf@GdDBp@Xb@b@zA\\b@`@Z`Aj@hDbC~@r@`@Vb@Rh@Nd@Pf@Jd@GZ[Po@?u@OeBBs@BY^gBLS^H^ZXb@R\\Nl@@p@Cp@Bt@Z`DLr@z@|@Rl@z@hANZ\\f@`@`@fAp@d@R`Ax@`Bp@dA^nCxA~C|Af@Pf@Hb@Ph@IXSrAMf@@Lh@H~AHvE?t@GbBORIq@DgBNUj@DPj@DV@r@ClCBxA@p@Fl@Rd@\\`@Zf@\\`Ab@~AnAfDXh@^d@`@ZlAj@xExArBt@bAXxEpBnBn@`Bt@tCdAf@TlBr@hAZbGzBnDvAz@VbG`CfAXfAb@d@L`@VKn@Lb@v@|@Ll@?t@Ud@O@', 'resource_state': 2}",False,False,False,False,everyone,False,g8850023,"[41.120585, -85.118315]","[41.120252, -85.117803]",3.695,6.5,88.5,True,151.1,164.0,False,True,242.6,230.5,6248812136,6248812136,garmin_push_7396027272,False,0,0,False,41.0
